fold_id,asof_mode,model_variant,entity_id,trade_date,feature_asof_date,horizon,threshold_type,threshold_value,target_usage,score,score_available,event_label,future_mae,future_mdd,future_return
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:IT服务Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0658718119292021,True,False,0.01482640979790073,0.0,0.01482640979790073
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:一般零售,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.038053936271260975,True,False,0.0042706171778894575,0.0,0.0042706171778894575
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业工程,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.02582674724100816,True,False,0.0054801587132145,0.0,0.0054801587132145
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业服务,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.19449980113265913,True,False,0.002913502609181773,0.0,0.002913502609181773
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业连锁Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06921771162078726,True,False,0.015204607097947465,0.0,0.015204607097947465
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专用设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07773051568573716,True,False,0.010613541037477692,0.0,0.010613541037477692
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:个护用品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.014676043596650671,True,False,-0.0015926989715556727,0.0015926989715556727,-0.0015926989715556727
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:中药Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2938910695208022,True,False,0.011509782224599752,0.0,0.011509782224599752
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:乘用车,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.025184299501767746,True,False,-0.0017734227566542637,0.0017734227566542637,-0.0017734227566542637
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:互联网电商,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10709778621622164,True,False,0.012432744778610783,0.0,0.012432744778610783
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:休闲食品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04264886988166001,True,False,0.0005254577275088934,0.0,0.0005254577275088934
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:保险Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.32961208693622923,True,False,-0.004643764960615915,0.004643764960615915,-0.004643764960615915
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:元件,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.17408196599649242,True,False,0.0062025074785712064,0.0,0.0062025074785712064
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:光伏设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04576201848456159,True,False,0.025868124891565314,0.0,0.025868124891565314
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:光学光电子,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.09533774682286571,True,False,0.021658010805211347,0.0,0.021658010805211347
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:其他电子Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.015908699160202454,True,False,0.03248317284483826,0.0,0.03248317284483826
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:其他电源设备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.11641907858429316,True,False,0.013871495195711958,0.0,0.013871495195711958
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:养殖业,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10823743901993958,True,False,0.00764226809608215,0.0,0.00764226809608215
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:军工电子Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.059839223143908764,True,False,0.011799840676972373,0.0,0.011799840676972373
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:农产品加工,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06668286863298906,True,False,0.00750406658791869,0.0,0.00750406658791869
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:农化制品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.01988028089732623,True,False,0.006885660536777527,0.0,0.006885660536777527
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:冶钢原料,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.023280148410747558,True,False,0.004072406562256825,0.0,0.004072406562256825
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:出版,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.12532211600546395,True,False,0.007920087506976037,0.0,0.007920087506976037
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:动物保健Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07375572657691047,True,False,0.004676652911227652,0.0,0.004676652911227652
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:包装印刷,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2061318126365714,True,False,0.01510863974078136,0.0,0.01510863974078136
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化妆品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.1437012794263524,True,False,-0.013778394868830701,0.013778394868830701,-0.013778394868830701
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学制品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.052457054569970483,True,False,0.01078490884697203,0.0,0.01078490884697203
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学制药,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.14541881395908532,True,False,0.011735462642677552,0.0,0.011735462642677552
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学原料,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.1273355282588019,True,False,0.003709323262953923,0.0,0.003709323262953923
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学纤维,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.08376941834002131,True,False,-0.0014675849000814756,0.0014675849000814756,-0.0014675849000814756
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医疗器械,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.16431400938981958,True,False,0.010850102370695947,0.0,0.010850102370695947
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医疗服务,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.17926041467285533,True,False,0.010689276604394005,0.0,0.010689276604394005
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医药商业,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10852604639381426,True,False,0.00772633547512136,0.0,0.00772633547512136
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:半导体,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.015217403504567701,True,False,0.016280832123528377,0.0,0.016280832123528377
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:厨卫电器,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.015604242127169488,True,False,0.00228637835731349,0.0,0.00228637835731349
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:商用车,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04321862005000017,True,False,0.002023178847709195,0.0,0.002023178847709195
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:国有大型银行Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.8745091032169877,True,False,-0.008151955402899702,0.008151955402899702,-0.008151955402899702
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:地面兵装Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.008593616453620568,True,False,0.0059840767772851855,0.0,0.0059840767772851855
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:城商行Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.9143858732486413,True,False,-0.01455269020276384,0.01455269020276384,-0.01455269020276384
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:基础建设,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.03289019266836287,True,False,-0.0019581538620079275,0.0019581538620079275,-0.0019581538620079275
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:塑料,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0977898633045231,True,False,0.004889912744544311,0.0,0.004889912744544311
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:多元金融,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0980047445849331,True,False,0.014565450960096094,0.0,0.014565450960096094
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:家居用品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0313696498514818,True,False,0.004177581415841569,0.0,0.004177581415841569
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:家电零部件Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06824083511697064,True,False,0.017886860851322295,0.0,0.017886860851322295
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:小家电,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04301269179914653,True,False,0.012210037745551627,0.0,0.012210037745551627
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:小金属,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.1263313108815482,True,False,-0.0071564096666443255,0.0071564096666443255,-0.0071564096666443255
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工业金属,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.09516947229918989,True,False,-0.002123129778925259,0.002123129778925259,-0.002123129778925259
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工程咨询服务Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.005075641146608159,True,False,0.00151961150744917,0.0,0.00151961150744917
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工程机械,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06892739427738351,True,False,-0.00032672046735171545,0.00032672046735171545,-0.00032672046735171545
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:广告营销,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2469127899533142,True,False,0.009714774186997177,0.0,0.009714774186997177
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:影视院线,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.24141049452339203,True,False,0.007314246108083289,0.0,0.007314246108083289
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:房地产开发,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.021174939307934588,True,False,-0.0016874557153696568,0.0016874557153696568,-0.0016874557153696568
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:房地产服务,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10060197489295536,True,False,0.0031040375003668075,0.0,0.0031040375003668075
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:房屋建设Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10190206354225317,True,False,0.00359768282415307,0.0,0.00359768282415307
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:摩托车及其他,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.09785242706756792,True,False,-0.003910965611873873,0.003910965611873873,-0.003910965611873873
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:教育,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.19274360799072834,True,False,0.004042750859132749,0.0,0.004042750859132749
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:数字媒体,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2101318766117779,True,False,0.009246175923254274,0.0,0.009246175923254274
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:文娱用品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.30560354358067693,True,False,0.00598318604435355,0.0,0.00598318604435355
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:旅游及景区,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2893703328884409,True,False,0.0042984841992115275,0.0,0.0042984841992115275
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:普钢,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04562309920257244,True,False,-0.006117012427804158,0.006117012427804158,-0.006117012427804158
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:服装家纺,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.022132684198578195,True,False,0.0075067146179925714,0.0,0.0075067146179925714
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:橡胶,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.061699460732756777,True,False,0.015335746019787821,0.0,0.015335746019787821
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:水泥,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.009795634039742054,True,False,0.010350099303133575,0.0,0.010350099303133575
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:汽车服务,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.009911012951372967,True,False,-0.0025168842544079917,0.0025168842544079917,-0.0025168842544079917
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:汽车零部件,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.038674544742854464,True,False,0.011290709211557726,0.0,0.011290709211557726
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:油服工程,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.09460970666992045,True,False,0.004119386589460872,0.0,0.004119386589460872
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:消费电子,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0910310858146607,True,False,0.022236231082753743,0.0,0.022236231082753743
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:渔业,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.006773807894572093,True,False,0.006238214727079638,0.0,0.006238214727079638
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:游戏Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2810666787737812,True,False,0.01439689278732903,0.0,0.01439689278732903
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:炼化及贸易,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.08854886950158172,True,False,0.003176818602289355,0.0,0.003176818602289355
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:焦炭Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.04275162372123229,True,False,0.0011097750680391094,0.0,0.0011097750680391094
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:煤炭开采,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07136572838429027,True,False,-0.00984077469775213,0.00984077469775213,-0.00984077469775213
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:照明设备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.01393370167251056,True,False,0.021757679341238845,0.0,0.021757679341238845
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:燃气Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.02015278043729158,True,False,-0.0011394990560070761,0.0011394990560070761,-0.0011394990560070761
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:物流,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.0903556325775672,True,False,0.008188546476418868,0.0,0.008188546476418868
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:特钢Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07154957797742698,True,False,-0.0023161353587424216,0.0023161353587424216,-0.0023161353587424216
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:环保设备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.030388896545109574,True,False,0.007421871885657572,0.0,0.007421871885657572
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:环境治理,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07737078512608214,True,False,-0.0018341480473252902,0.0018341480473252902,-0.0018341480473252902
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:玻璃玻纤,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06157712258053634,True,False,0.000704487618856442,0.0,0.000704487618856442
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:生物制品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.22675134576189815,True,False,0.018007803323983218,0.0,0.018007803323983218
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电力,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06588540356731874,True,False,-7.898607932588231e-05,7.898607932588231e-05,-7.898607932588231e-05
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电子化学品Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.026032108819043963,True,False,0.025725754540220747,0.0,0.025725754540220747
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电机Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.028276970576555708,True,False,0.00850310152136835,0.0,0.00850310152136835
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电池,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2593918941437369,True,False,0.017335942646789837,0.0,0.017335942646789837
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电网设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.24605865244869127,True,False,0.012483972675449984,0.0,0.012483972675449984
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:电视广播Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2387875433955917,True,False,0.004978275307772728,0.0,0.004978275307772728
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:白色家电,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.02085599713056688,True,False,0.008721196234621642,0.0,0.008721196234621642
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:白酒Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.13317530148397025,True,False,-0.015042721791323599,0.015042721791323599,-0.015042721791323599
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:种植业,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.009828761827656213,True,False,0.02118443466029385,0.0,0.02118443466029385
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:纺织制造,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.03510647943910373,True,False,0.0003621637759925189,0.0,0.0003621637759925189
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:综合Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.053301964917975675,True,False,0.00551155306751272,0.0,0.00551155306751272
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:股份制银行Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.7608766386316458,True,False,-0.014209714463551792,0.014209714463551792,-0.014209714463551792
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:能源金属,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.36259634474377284,True,False,0.007333936419331,0.0,0.007333936419331
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:自动化设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10804384942513375,True,False,0.007491207564469082,0.0,0.007491207564469082
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航天装备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.07148784189039008,True,False,0.03173209582340375,0.0,0.03173209582340375
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航海装备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.00510772029396743,True,False,0.004001370967634532,0.0,0.004001370967634532
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航空机场,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2810597597505355,True,False,-0.002696861138693052,0.002696861138693052,-0.002696861138693052
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航空装备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.041568443752441904,True,False,0.025866625654729525,0.0,0.025866625654729525
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航运港口,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.017164528754259376,True,False,-0.005200326499620989,0.005200326499620989,-0.005200326499620989
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:装修建材,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.06913595066355357,True,False,0.0035739707957127553,0.0,0.0035739707957127553
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:装修装饰Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.005846622486531311,True,False,0.001164957021552615,0.0,0.001164957021552615
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:计算机设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.08556173267787943,True,False,0.02226326513207555,0.0,0.02226326513207555
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:证券Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.030720196038879533,True,False,0.0009620852916405465,0.0,0.0009620852916405465
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:调味发酵品Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.21369560984860966,True,False,0.015143926776259198,0.0,0.015143926776259198
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:贵金属,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.15307558752190886,True,False,-0.01682493511320582,0.01682493511320582,-0.01682493511320582
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:贸易Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.015944425323097065,True,False,0.011936187624959738,0.0,0.011936187624959738
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:轨交设备Ⅱ,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.05874672885567959,True,False,0.0009908296400502614,0.0,0.0009908296400502614
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:软件开发,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.2068748209805866,True,False,0.018337259580873067,0.0,0.018337259580873067
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通信服务,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.09638801428793344,True,False,0.01415600931417993,0.0,0.01415600931417993
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通信设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.08762685786365819,True,False,0.012015624807520275,0.0,0.012015624807520275
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通用设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.10743119239237335,True,False,0.007564241312880915,0.0,0.007564241312880915
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:造纸,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.24564575830921162,True,False,0.0015961289032053738,0.0,0.0015961289032053738
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:酒店餐饮,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.1743773273705877,True,False,0.01933608637649642,0.0,0.01933608637649642
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:金属新材料,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.11485433729988218,True,False,0.0034228219332559373,0.0,0.0034228219332559373
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:铁路公路,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.153378326211086,True,False,0.0017323891395115698,0.0,0.0017323891395115698
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:非白酒,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.14432691928537686,True,False,0.0031775032963021754,0.0,0.0031775032963021754
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:风电设备,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.08108578883585843,True,False,0.032123351915402054,0.0,0.032123351915402054
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:食品加工,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.1416230752222942,True,False,0.008470112334715285,0.0,0.008470112334715285
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饮料乳品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.05565508613040149,True,False,0.012677062437200792,0.0,0.012677062437200792
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饰品,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.20157923084010704,True,False,0.00048255979971689733,0.0,0.00048255979971689733
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饲料,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.014419743333813316,True,False,0.0012000203259525666,0.0,0.0012000203259525666
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:黑色家电,2014-01-14,2014-01-13,1,fixed,0.03,diagnostic_only,0.17679929219576188,True,False,0.009890214877952275,0.0,0.009890214877952275
