horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
20,fixed,0.03,diagnostic_only,entity_empirical_event_rate,expanding_entity_event_rate,2196,2196,463,0.21083788706739526,1.0,0.44718082103345175,0.18862866378747764,0.18540816777535424,-0.07466353066496677,0.018271371400140905,-0.232185853761902,0.12744932726674985,0.7976830944433536,0.8192420969958767,-0.010700023190999905,0.050591129768460696,non_monotonic
20,fixed,0.05,eligible,entity_empirical_event_rate,expanding_entity_event_rate,2196,2196,242,0.11020036429872496,1.0,0.3958271652977152,0.08610254032714618,0.10517296039239725,-0.11304504853812244,0.018271371400140905,-0.232185853761902,0.12744932726674985,0.4124718256949662,0.6393313298271975,-0.010700023190999905,0.050591129768460696,non_monotonic
20,fixed,0.08,eligible,entity_empirical_event_rate,expanding_entity_event_rate,2196,2196,84,0.03825136612021858,1.0,0.38360727813852813,0.029057612629178952,0.045170656200818816,-0.07736410828790105,0.018271371400140905,-0.232185853761902,0.12744932726674985,0.3564935064935065,0.6535714285714286,-0.010700023190999905,0.050591129768460696,non_monotonic
20,fixed,0.1,eligible,entity_empirical_event_rate,expanding_entity_event_rate,2196,2196,36,0.01639344262295082,1.0,0.369483024691358,0.012805021625745393,0.026756441254474704,-0.05743441823737421,0.018271371400140905,-0.232185853761902,0.12744932726674985,0.0,0.9704545454545453,-0.010700023190999905,0.050591129768460696,non_monotonic
1,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,17,0.007741347905282332,1.0,0.28263099640957806,0.004723829894956997,0.0119373947277326,-0.06999793673034523,-0.08088915455248735,0.023606034927481853,-0.08088915455248735,0.5871657754010695,0.5871657754010695,-0.005048699334649699,0.008397846285169404,non_monotonic
1,fixed,0.05,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,1,0.0004553734061930783,1.0,0.16651480637813212,0.0006807351940095302,0.0004558054164828032,-0.02614137139488797,-0.08088915455248735,0.023606034927481853,-0.08088915455248735,0.0,0.0,-0.005048699334649699,0.008397846285169404,non_monotonic
1,fixed,0.08,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,0.0,,,,,,,0.006574957204853787,0.003234806734024323,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,0.0,,,,,,,0.006574957204853787,0.003234806734024323,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,89,0.04052823315118397,1.0,0.5624563386891208,0.04808492474909855,0.12110313624436386,0.045252058621452464,-0.11337132802118412,0.0518266837283188,-0.2525640528438159,1.5701736465781408,0.841164453524004,-0.009385796652212418,0.013076496109696214,non_monotonic
3,fixed,0.05,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,9,0.004098360655737705,1.0,0.35124218869074836,0.0031381976054551614,0.0065543909940577495,-0.03491885339192827,-0.11337132802118412,0.0518266837283188,-0.2525640528438159,0.0,0.0,-0.009385796652212418,0.013076496109696214,non_monotonic
3,fixed,0.08,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,3.1143621786258175e-07,,0.12031715179452071,-0.11352028637227339,0.013089292729537941,,,0.006730392906577208,0.008648749221217921,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,0.0,,,,,,,0.0031675675929330642,0.007101260711016096,insufficient_unique_scores
5,fixed,0.03,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,116,0.052823315118397086,1.0,0.5606763925729443,0.06385169423990872,0.31434202989513466,0.049867197640638516,-0.16145015302296653,0.01478623796697992,-0.22668898976622212,1.2047021943573666,0.7314263322884013,-0.009460489116031067,0.014368808925056778,pass
5,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,17,0.007741347905282332,1.0,0.4209567259671193,0.00644036209500686,0.09598385441137845,-0.025453795174670987,-0.16145015302296653,0.01478623796697992,-0.22668898976622212,0.0,0.0,-0.009460489116031067,0.014368808925056778,non_monotonic
5,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,0.0006160524038962534,,-0.16145015302296653,0.01478623796697992,-0.22668898976622212,,,-0.009460489116031067,0.014368808925056778,insufficient_unique_scores
5,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,0,0.0,1.0,,,6.063044002873925e-06,,-0.16145015302296653,0.01478623796697992,-0.22668898976622212,,,-0.009460489116031067,0.014368808925056778,insufficient_unique_scores
10,fixed,0.03,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,249,0.1133879781420765,1.0,0.4773516252993484,0.08985526627041772,0.28594838838734216,-0.02638482629129228,0.14139304214462226,-0.05816073840782317,0.18686509376573382,0.6414019715224534,0.48105147864184006,0.002113230021999455,0.021031667644853154,non_monotonic
10,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,73,0.033242258652094715,1.0,0.5661250879151369,0.030021910715457723,0.11857253362906336,0.04355492177332152,0.14139304214462226,-0.05816073840782317,0.18686509376573382,0.6836861768368618,0.47858032378580323,0.002113230021999455,0.021031667644853154,non_monotonic
10,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,12,0.00546448087431694,1.0,0.16483516483516483,0.0030306808568149146,0.013951253894313554,-0.09078412990032037,-0.038878137855290436,-0.3486243966329117,0.19346868505676165,0.0,0.0,-0.010467802413186381,0.020446049798203886,non_monotonic
10,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,1,0.0004553734061930783,1.0,0.16651480637813212,0.0004610419548178884,0.004905995252172356,-0.02614137139488797,-0.038878137855290436,-0.3486243966329117,0.19346868505676165,0.0,0.0,-0.010467802413186381,0.020446049798203886,non_monotonic
20,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,463,0.21083788706739526,1.0,0.2764896638620901,0.1352553324465213,0.18532246453230217,-0.33498235931589604,0.20056231103325475,-0.7179825031426283,0.6606872851847893,0.40962104849793834,0.2910465344590615,-0.010544588758521531,0.03188547886386839,non_monotonic
20,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,242,0.11020036429872496,1.0,0.2120718678362672,0.06193204868378755,0.10244080477809116,-0.33127496065083106,0.20056231103325475,-0.7179825031426283,0.6606872851847893,0.12374154770848984,0.06187077385424492,-0.010544588758521531,0.03188547886386839,non_monotonic
20,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,84,0.03825136612021858,1.0,0.1946699134199134,0.020768951939284592,0.0418550679204127,-0.21517447365464637,0.20056231103325475,-0.7179825031426283,0.6606872851847893,0.0,0.0,-0.010544588758521531,0.03188547886386839,non_monotonic
20,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,2196,2196,36,0.01639344262295082,1.0,0.17993827160493828,0.009053538184689977,0.023327262627589506,-0.14932977839684014,0.20056231103325475,-0.7179825031426283,0.6606872851847893,0.0,0.0,-0.010544588758521531,0.03188547886386839,non_monotonic
1,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,17,0.007741347905282332,1.0,0.7127932402883136,0.05971843664324594,0.007706083734864724,0.06460546190632777,0.03181534857693714,0.02985713681358026,0.03181534857693714,4.110160427807486,2.348663101604278,0.00728783690224178,0.00501317856754342,non_monotonic
1,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.9927107061503417,0.058823529411764705,0.0006933225634439614,0.036413933416548465,0.03181534857693714,0.02985713681358026,0.03181534857693714,9.98181818181818,4.99090909090909,0.00728783690224178,0.00501317856754342,pass
1,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,0.03181534857693714,0.02985713681358026,0.03181534857693714,,,0.00728783690224178,0.00501317856754342,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,0.03181534857693714,0.02985713681358026,0.03181534857693714,,,0.00728783690224178,0.00501317856754342,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,89,0.04052823315118397,1.0,0.6221050217839945,0.10705505989598549,0.039352526477997814,0.08341019352682649,-0.03396337897022993,0.1247678614866873,0.04182042454308699,2.80388151174668,2.130949948927477,-0.0018682076849058436,0.015598884537724513,non_monotonic
3,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,9,0.004098360655737705,1.0,0.7551186302900981,0.05965368455406212,0.004190123689583138,0.0564606863280218,-0.03396337897022993,0.1247678614866873,0.04182042454308699,5.545454545454545,3.327272727272727,-0.0018682076849058436,0.015598884537724513,non_monotonic
3,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,-0.03396337897022993,0.1247678614866873,0.04182042454308699,,,-0.0018682076849058436,0.015598884537724513,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,-0.03396337897022993,0.1247678614866873,0.04182042454308699,,,-0.0018682076849058436,0.015598884537724513,insufficient_unique_scores
5,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,116,0.052823315118397086,1.0,0.6228448275862069,0.13183248184912338,0.051216890180419875,0.0951866120744833,-0.04059631732596352,0.16183597552704038,0.13924108688508333,2.925705329153605,2.1512539184952977,-0.006034148607347376,0.023032445773821623,non_monotonic
5,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,17,0.007741347905282332,1.0,0.8030667062602921,0.08176789765743214,0.007676678350832594,0.09201309458818759,-0.04059631732596352,0.16183597552704038,0.13924108688508333,6.458823529411765,3.5229946524064166,-0.006034148607347376,0.023032445773821623,non_monotonic
5,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,-0.04059631732596352,0.16183597552704038,0.13924108688508333,,,-0.006034148607347376,0.023032445773821623,insufficient_unique_scores
5,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,0,0.0,1.0,,,0.00026205000614246035,,-0.04059631732596352,0.16183597552704038,0.13924108688508333,,,-0.006034148607347376,0.023032445773821623,insufficient_unique_scores
10,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,249,0.1133879781420765,1.0,0.5380948550235869,0.1586451605994145,0.10990418026237211,0.041841505906101945,-0.025860328273837406,0.18690227832961975,0.16627586582826173,1.9642935377875137,1.4431544359255202,-0.011906961384302518,0.03977783054458882,non_monotonic
10,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,73,0.033242258652094715,1.0,0.655295233547771,0.10772843439977378,0.03228623480234444,0.09643904156885555,-0.025860328273837406,0.18690227832961975,0.16627586582826173,3.5551681195516815,2.187795765877958,-0.011906961384302518,0.03977783054458882,non_monotonic
10,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,12,0.00546448087431694,1.0,0.6696047008547008,0.05651305970045561,0.005521841610965353,0.04331249058389303,-0.025860328273837406,0.18690227832961975,0.16627586582826173,4.159090909090909,2.495454545454545,-0.011906961384302518,0.03977783054458882,non_monotonic
10,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.9225512528473804,0.005847953216374269,0.0006982538394519333,0.031228777849143508,-0.025860328273837406,0.18690227832961975,0.16627586582826173,9.98181818181818,4.99090909090909,-0.011906961384302518,0.03977783054458882,pass
20,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,2196,2196,463,0.21083788706739526,1.0,0.5487145102252178,0.2644817311364662,0.2041893248028283,0.06883454557206707,-0.050814684606729124,0.24364769011001833,0.0772285606690646,1.6169251914392302,1.3150991557039073,-0.025546623852063206,0.07886712939044097,non_monotonic
20,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,242,0.11020036429872496,1.0,0.5901731561450553,0.189490475162752,0.10670153076944323,0.097815023952543,-0.050814684606729124,0.24364769011001833,0.0772285606690646,2.268595041322314,1.5467693463561232,-0.025546623852063206,0.07886712939044097,non_monotonic
20,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,84,0.03825136612021858,1.0,0.6540460407647908,0.1525348858018415,0.03710481663417236,0.10235179722157951,-0.050814684606729124,0.24364769011001833,0.0772285606690646,3.5649350649350646,2.0795454545454546,-0.025546623852063206,0.07886712939044097,non_monotonic
20,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,2196,2196,36,0.01639344262295082,1.0,0.7388631687242798,0.18863263111346154,0.01599363880226825,0.10507167304264681,-0.050814684606729124,0.24364769011001833,0.0772285606690646,4.99090909090909,3.05,-0.025546623852063206,0.07886712939044097,non_monotonic
1,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,17,0.009289617486338797,0.8333333333333334,0.7017293403848026,0.05139349634627201,0.009201024642258686,0.06703969493126218,0.024299330400435637,0.03558948362448942,0.024299330400435637,3.5294117647058827,2.6470588235294117,0.007552785906424158,0.0052698293286904,non_monotonic
1,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,1,0.000546448087431694,0.8333333333333334,0.9939857845817387,0.08333333333333333,0.0007846997122974675,0.03999087460372357,0.024299330400435637,0.03558948362448942,0.024299330400435637,10.0,5.0,0.007552785906424158,0.0052698293286904,pass
1,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,0.024299330400435637,0.03558948362448942,0.024299330400435637,,,0.007552785906424158,0.0052698293286904,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,0.024299330400435637,0.03558948362448942,0.024299330400435637,,,0.007552785906424158,0.0052698293286904,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,63,0.03442622950819672,0.8333333333333334,0.6711132670385641,0.14452919817950965,0.033401565808907255,0.10807166212613506,-0.06345845330649628,0.18054410554531455,0.026328137137353953,3.4920634920634916,2.46031746031746,-0.0007956976003193214,0.015222541358140173,non_monotonic
3,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,9,0.004918032786885246,0.8333333333333334,0.7418390383794008,0.09838750096446984,0.004981324012538018,0.058606020551292534,-0.06345845330649628,0.18054410554531455,0.026328137137353953,5.5555555555555545,3.333333333333333,-0.0007956976003193214,0.015222541358140173,non_monotonic
3,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,-0.06345845330649628,0.18054410554531455,0.026328137137353953,,,-0.0007956976003193214,0.015222541358140173,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,-0.06345845330649628,0.18054410554531455,0.026328137137353953,,,-0.0007956976003193214,0.015222541358140173,insufficient_unique_scores
5,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,82,0.04480874316939891,0.8333333333333334,0.6836803036222582,0.17744088660588878,0.04338680706135346,0.13163756101663368,-0.08271756101842698,0.2547551012110602,0.10448699609074845,3.7804878048780486,2.5609756097560976,-0.004759329005106325,0.02308019197391763,non_monotonic
5,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,17,0.009289617486338797,0.8333333333333334,0.7926089354660784,0.11631888875144247,0.009165189606037365,0.09724125271211706,-0.08271756101842698,0.2547551012110602,0.10448699609074845,6.470588235294118,3.5294117647058827,-0.004759329005106325,0.02308019197391763,non_monotonic
5,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,-0.08271756101842698,0.2547551012110602,0.10448699609074845,,,-0.004759329005106325,0.02308019197391763,insufficient_unique_scores
5,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,0,0.0,0.8333333333333334,,,0.0002671726435356661,,-0.08271756101842698,0.2547551012110602,0.10448699609074845,,,-0.004759329005106325,0.02308019197391763,insufficient_unique_scores
10,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,214,0.11693989071038251,0.8333333333333334,0.5928333487554363,0.19634039479762283,0.11316343150914951,0.10334064787973085,-0.09268741267101734,0.3087324406424289,0.06274100488685688,2.196261682242991,1.5186915887850467,-0.012254281919558472,0.04417278382882613,non_monotonic
10,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,73,0.03989071038251366,0.8333333333333334,0.7087111436835827,0.13953336878745493,0.038648506494460715,0.14149221549374377,-0.09268741267101734,0.3087324406424289,0.06274100488685688,3.4246575342465757,2.191780821917808,-0.012254281919558472,0.04417278382882613,non_monotonic
10,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,12,0.006557377049180328,0.8333333333333334,0.7038870553722039,0.0453013590843906,0.006570308263528565,0.05700550721709706,-0.09268741267101734,0.3087324406424289,0.06274100488685688,4.166666666666667,2.5,-0.012254281919558472,0.04417278382882613,non_monotonic
10,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,1,0.000546448087431694,0.8333333333333334,0.967741935483871,0.016666666666666666,0.0007884644440913203,0.03786629023075319,-0.09268741267101734,0.3087324406424289,0.06274100488685688,10.0,5.0,-0.012254281919558472,0.04417278382882613,pass
20,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,2196,1830,419,0.22896174863387977,0.8333333333333334,0.6069867001348085,0.32906752314105586,0.22141924945863234,0.15571839148880373,-0.1356579041864598,0.3444665846325047,-0.023614795171316365,1.8854415274463008,1.467780429594272,-0.030604684550477372,0.09133603566150636,non_monotonic
20,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,237,0.12950819672131147,0.8333333333333334,0.6419991471124991,0.24907480477040125,0.12520685730287742,0.16516095862432661,-0.1356579041864598,0.3444665846325047,-0.023614795171316365,2.3628691983122363,1.751054852320675,-0.030604684550477372,0.09133603566150636,non_monotonic
20,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,84,0.04590163934426229,0.8333333333333334,0.7282496045382644,0.2078531931398579,0.04439905780317325,0.1654670006138888,-0.1356579041864598,0.3444665846325047,-0.023614795171316365,3.6904761904761907,2.321428571428571,-0.030604684550477372,0.09133603566150636,non_monotonic
20,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_60,2196,1830,36,0.019672131147540985,0.8333333333333334,0.837018456583674,0.23723518443555017,0.019102441250379625,0.1621271518062514,-0.1356579041864598,0.3444665846325047,-0.023614795171316365,5.277777777777778,3.194444444444444,-0.030604684550477372,0.09133603566150636,pass
1,fixed,0.03,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,17,0.007741347905282332,1.0,0.7591987689981913,0.05829632404496582,0.007679166972888142,0.07869449318028622,-0.0012787076633581813,0.043743233694357536,-0.0012787076633581813,4.697326203208556,3.2294117647058824,0.0070755694603888315,0.0052568686675977475,non_monotonic
1,fixed,0.05,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,1,0.0004553734061930783,1.0,0.9936218678815489,0.06666666666666667,0.0006790760908341209,0.03648127309924204,-0.0012787076633581813,0.043743233694357536,-0.0012787076633581813,9.98181818181818,4.99090909090909,0.0070755694603888315,0.0052568686675977475,pass
1,fixed,0.08,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.0012787076633581813,0.043743233694357536,-0.0012787076633581813,,,0.0070755694603888315,0.0052568686675977475,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.0012787076633581813,0.043743233694357536,-0.0012787076633581813,,,0.0070755694603888315,0.0052568686675977475,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,89,0.04052823315118397,1.0,0.6297680817819681,0.14909426393968028,0.03931907939905783,0.08864484569837577,-0.07560434441875369,0.20195682367782392,-0.010034845872209383,2.80388151174668,2.1870275791624105,-0.001481110644625341,0.015852596285015313,non_monotonic
3,fixed,0.05,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,9,0.004098360655737705,1.0,0.7658385408728344,0.20160278603239534,0.004164614657959399,0.0588331258013291,-0.07560434441875369,0.20195682367782392,-0.010034845872209383,4.436363636363636,2.7727272727272725,-0.001481110644625341,0.015852596285015313,non_monotonic
3,fixed,0.08,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.07560434441875369,0.20195682367782392,-0.010034845872209383,,,-0.001481110644625341,0.015852596285015313,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.07560434441875369,0.20195682367782392,-0.010034845872209383,,,-0.001481110644625341,0.015852596285015313,insufficient_unique_scores
5,fixed,0.03,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,116,0.052823315118397086,1.0,0.6388179708222812,0.18329224324059692,0.05116939749190941,0.10756344078349336,-0.09142593334454352,0.2213235358576882,0.06853382289146118,2.753605015673981,2.1512539184952977,-0.005263368289776976,0.022835299900750027,non_monotonic
5,fixed,0.05,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,17,0.007741347905282332,1.0,0.7890829576438193,0.16439187634690536,0.00765328246869447,0.08776753426246887,-0.09142593334454352,0.2213235358576882,0.06853382289146118,5.284491978609625,2.935828877005348,-0.005263368289776976,0.022835299900750027,non_monotonic
5,fixed,0.08,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.09142593334454352,0.2213235358576882,0.06853382289146118,,,-0.005263368289776976,0.022835299900750027,insufficient_unique_scores
5,fixed,0.1,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,0,0.0,1.0,,,0.0002494841375659455,,-0.09142593334454352,0.2213235358576882,0.06853382289146118,,,-0.005263368289776976,0.022835299900750027,insufficient_unique_scores
10,fixed,0.03,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,249,0.1133879781420765,1.0,0.6394824289453654,0.23110369860476532,0.10970683533919663,0.15320060598475635,-0.13165922824113438,0.35687163555772833,-0.054643970218105305,2.16473165388828,1.8039430449069005,-0.01263499990894823,0.04497281261632016,non_monotonic
10,fixed,0.05,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,73,0.033242258652094715,1.0,0.7521793275217933,0.17146774380122112,0.03218647178094195,0.15660450159404993,-0.13165922824113438,0.35687163555772833,-0.054643970218105305,3.828642590286426,2.5296388542963886,-0.01263499990894823,0.04497281261632016,non_monotonic
10,fixed,0.08,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,12,0.00546448087431694,1.0,0.7780448717948718,0.04943897224254312,0.005490440922372083,0.07100520109894906,-0.13165922824113438,0.35687163555772833,-0.054643970218105305,4.99090909090909,2.495454545454545,-0.01263499990894823,0.04497281261632016,non_monotonic
10,fixed,0.1,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,1,0.0004553734061930783,1.0,0.9781321184510251,0.02040816326530612,0.0006818157197599943,0.035336498493451336,-0.13165922824113438,0.35687163555772833,-0.054643970218105305,9.98181818181818,4.99090909090909,-0.01263499990894823,0.04497281261632016,pass
20,fixed,0.03,diagnostic_only,realized_volatility,ewma_close_to_close_vol,2196,2196,463,0.21083788706739526,1.0,0.6572330532080226,0.36622572683408333,0.2038738096905072,0.22217334663625887,-0.1973910471098169,0.34488268024405894,-0.14538922630929726,1.9403102297270765,1.7786177105831533,-0.030699205850328568,0.08997638879906047,non_monotonic
20,fixed,0.05,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,242,0.11020036429872496,1.0,0.7115812446602434,0.29400957178030634,0.10642715974930585,0.2295120343914617,-0.1973910471098169,0.34488268024405894,-0.14538922630929726,2.722314049586777,2.1861006761833206,-0.030699205850328568,0.08997638879906047,non_monotonic
20,fixed,0.08,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,84,0.03825136612021858,1.0,0.7843614718614719,0.2548800116459559,0.036947238694822096,0.18893642161199614,-0.1973910471098169,0.34488268024405894,-0.14538922630929726,4.04025974025974,2.911363636363636,-0.030699205850328568,0.08997638879906047,non_monotonic
20,fixed,0.1,eligible,realized_volatility,ewma_close_to_close_vol,2196,2196,36,0.01639344262295082,1.0,0.8366769547325102,0.2967083096185996,0.015901397888787368,0.14809822333673378,-0.1973910471098169,0.34488268024405894,-0.14538922630929726,6.1,3.188636363636363,-0.030699205850328568,0.08997638879906047,non_monotonic
1,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,17,0.007741347905282332,1.0,0.4329023027292606,0.006965456544720541,0.007699356348459277,-0.020371314625031677,0.07481533700088172,-0.04781104283336451,0.07481533700088172,0.0,0.8807486631016042,0.008632372688869744,0.0032228391584830157,non_monotonic
1,fixed,0.05,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.8072892938496583,0.0023584905660377358,0.0005367318655177468,0.022710309680417692,0.07481533700088172,-0.04781104283336451,0.07481533700088172,0.0,4.99090909090909,0.008632372688869744,0.0032228391584830157,non_monotonic
1,fixed,0.08,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.07481533700088172,-0.04781104283336451,0.07481533700088172,,,0.008632372688869744,0.0032228391584830157,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.07481533700088172,-0.04781104283336451,0.07481533700088172,,,0.008632372688869744,0.0032228391584830157,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,89,0.04052823315118397,1.0,0.559646016755278,0.06021275336489569,0.03983221288142517,0.040744320738317616,0.04603607307275897,-0.027729018252238606,-0.01479617019183819,2.01879468845761,1.7944841675178753,0.0011235537360136212,0.01225122415635006,non_monotonic
