trade_date,entity_id,sector_name,split_role,target_usage,horizon,threshold_type,threshold_value,target_kind,target_observation_start_date,target_observation_end_date,future_return,future_mae,future_mdd,future_realized_vol,future_downside_vol,event_label,censoring_status,exclusion_reason,sample_weight,source_db_path,created_at
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-27,2014-02-28,0.09339030210538302,0.011351444451169979,0.05666027521056094,0.02097048343190255,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-27,2014-02-28,0.09339030210538302,0.011351444451169979,0.05666027521056094,0.02097048343190255,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-27,2014-02-28,0.09339030210538302,0.011351444451169979,0.05666027521056094,0.02097048343190255,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-28,2014-01-28,-0.003296233089831624,-0.003296233089831624,0.003296233089831624,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-28,2014-01-28,-0.003296233089831624,-0.003296233089831624,0.003296233089831624,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-28,2014-01-28,-0.003296233089831624,-0.003296233089831624,0.003296233089831624,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-28,2014-01-28,-0.003296233089831624,-0.003296233089831624,0.003296233089831624,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-28,2014-01-30,0.028071547864243707,-0.003296233089831624,0.006476331372326172,0.020350266952383792,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-28,2014-01-30,0.028071547864243707,-0.003296233089831624,0.006476331372326172,0.020350266952383792,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-28,2014-01-30,0.028071547864243707,-0.003296233089831624,0.006476331372326172,0.020350266952383792,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-28,2014-01-30,0.028071547864243707,-0.003296233089831624,0.006476331372326172,0.020350266952383792,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-28,2014-02-10,0.07676833155488594,-0.003296233089831624,0.006476331372326172,0.017188745064514614,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-28,2014-02-10,0.07676833155488594,-0.003296233089831624,0.006476331372326172,0.017188745064514614,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-28,2014-02-10,0.07676833155488594,-0.003296233089831624,0.006476331372326172,0.017188745064514614,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-28,2014-02-10,0.07676833155488594,-0.003296233089831624,0.006476331372326172,0.017188745064514614,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-28,2014-02-17,0.1132949650016204,-0.003296233089831624,0.027499118784850896,0.02050079205728606,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-28,2014-02-17,0.1132949650016204,-0.003296233089831624,0.027499118784850896,0.02050079205728606,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-28,2014-02-17,0.1132949650016204,-0.003296233089831624,0.027499118784850896,0.02050079205728606,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-28,2014-02-17,0.1132949650016204,-0.003296233089831624,0.027499118784850896,0.02050079205728606,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-28,2014-03-03,0.1032019354342717,-0.003296233089831624,0.05666027521056094,0.021279248178182286,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-28,2014-03-03,0.1032019354342717,-0.003296233089831624,0.05666027521056094,0.021279248178182286,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-28,2014-03-03,0.1032019354342717,-0.003296233089831624,0.05666027521056094,0.021279248178182286,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-27,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-28,2014-03-03,0.1032019354342717,-0.003296233089831624,0.05666027521056094,0.021279248178182286,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-29,2014-01-29,0.03819521465372122,0.03819521465372122,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-29,2014-01-29,0.03819521465372122,0.03819521465372122,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-29,2014-01-29,0.03819521465372122,0.03819521465372122,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-29,2014-01-29,0.03819521465372122,0.03819521465372122,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-29,2014-02-07,0.05660154623772007,0.031471518414460276,0.006476331372326172,0.018672472364185375,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-29,2014-02-07,0.05660154623772007,0.031471518414460276,0.006476331372326172,0.018672472364185375,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-29,2014-02-07,0.05660154623772007,0.031471518414460276,0.006476331372326172,0.018672472364185375,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-29,2014-02-07,0.05660154623772007,0.031471518414460276,0.006476331372326172,0.018672472364185375,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-29,2014-02-11,0.07684869307355435,0.031471518414460276,0.006476331372326172,0.017172885717723425,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-29,2014-02-11,0.07684869307355435,0.031471518414460276,0.006476331372326172,0.017172885717723425,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-29,2014-02-11,0.07684869307355435,0.031471518414460276,0.006476331372326172,0.017172885717723425,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-29,2014-02-11,0.07684869307355435,0.031471518414460276,0.006476331372326172,0.017172885717723425,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-29,2014-02-18,0.11745675613862483,0.031471518414460276,0.027499118784850896,0.0202701627875137,0.010759673614486327,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-29,2014-02-18,0.11745675613862483,0.031471518414460276,0.027499118784850896,0.0202701627875137,0.010759673614486327,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-29,2014-02-18,0.11745675613862483,0.031471518414460276,0.027499118784850896,0.0202701627875137,0.010759673614486327,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-29,2014-02-18,0.11745675613862483,0.031471518414460276,0.027499118784850896,0.0202701627875137,0.010759673614486327,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-29,2014-03-04,0.10092232971736603,0.031471518414460276,0.05666027521056094,0.021324806110461628,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-29,2014-03-04,0.10092232971736603,0.031471518414460276,0.05666027521056094,0.021324806110461628,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-29,2014-03-04,0.10092232971736603,0.031471518414460276,0.05666027521056094,0.021324806110461628,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-28,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-29,2014-03-04,0.10092232971736603,0.031471518414460276,0.05666027521056094,0.021324806110461628,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-30,2014-01-30,-0.006476331372326172,-0.006476331372326172,0.006476331372326172,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-30,2014-01-30,-0.006476331372326172,-0.006476331372326172,0.006476331372326172,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-30,2014-01-30,-0.006476331372326172,-0.006476331372326172,0.006476331372326172,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-30,2014-01-30,-0.006476331372326172,-0.006476331372326172,0.006476331372326172,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-30,2014-02-10,0.04058401893423058,-0.006476331372326172,0.006476331372326172,0.014110035191517751,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-30,2014-02-10,0.04058401893423058,-0.006476331372326172,0.006476331372326172,0.014110035191517751,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-30,2014-02-10,0.04058401893423058,-0.006476331372326172,0.006476331372326172,0.014110035191517751,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-30,2014-02-10,0.04058401893423058,-0.006476331372326172,0.006476331372326172,0.014110035191517751,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-30,2014-02-12,0.044172098665744786,-0.006476331372326172,0.006476331372326172,0.012736179093833276,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-30,2014-02-12,0.044172098665744786,-0.006476331372326172,0.006476331372326172,0.012736179093833276,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-30,2014-02-12,0.044172098665744786,-0.006476331372326172,0.006476331372326172,0.012736179093833276,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-30,2014-02-12,0.044172098665744786,-0.006476331372326172,0.006476331372326172,0.012736179093833276,0.0016272422059131183,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-30,2014-02-19,0.07259419951622847,-0.006476331372326172,0.027499118784850896,0.01853715717822613,0.010085937725412384,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-30,2014-02-19,0.07259419951622847,-0.006476331372326172,0.027499118784850896,0.01853715717822613,0.010085937725412384,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-30,2014-02-19,0.07259419951622847,-0.006476331372326172,0.027499118784850896,0.01853715717822613,0.010085937725412384,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-30,2014-02-19,0.07259419951622847,-0.006476331372326172,0.027499118784850896,0.01853715717822613,0.010085937725412384,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-30,2014-03-05,0.071374318721106,-0.006476331372326172,0.05666027521056094,0.019981520052995534,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-30,2014-03-05,0.071374318721106,-0.006476331372326172,0.05666027521056094,0.019981520052995534,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-30,2014-03-05,0.071374318721106,-0.006476331372326172,0.05666027521056094,0.019981520052995534,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-29,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-30,2014-03-05,0.071374318721106,-0.006476331372326172,0.05666027521056094,0.019981520052995534,0.013852075578060228,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-02-07,2014-02-07,0.024363278456673854,0.024363278456673854,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-02-07,2014-02-07,0.024363278456673854,0.024363278456673854,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-02-07,2014-02-07,0.024363278456673854,0.024363278456673854,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-02-07,2014-02-07,0.024363278456673854,0.024363278456673854,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-02-07,2014-02-11,0.043992658884896896,0.024363278456673854,0.0032218469604998745,0.012578477217981937,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-02-07,2014-02-11,0.043992658884896896,0.024363278456673854,0.0032218469604998745,0.012578477217981937,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-02-07,2014-02-11,0.043992658884896896,0.024363278456673854,0.0032218469604998745,0.012578477217981937,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-02-07,2014-02-11,0.043992658884896896,0.024363278456673854,0.0032218469604998745,0.012578477217981937,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-02-07,2014-02-13,0.02207759931409803,0.02207759931409803,0.027499118784850896,0.019001842303146447,0.012138635912175517,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-02-07,2014-02-13,0.02207759931409803,0.02207759931409803,0.027499118784850896,0.019001842303146447,0.012138635912175517,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-02-07,2014-02-13,0.02207759931409803,0.02207759931409803,0.027499118784850896,0.019001842303146447,0.012138635912175517,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-02-07,2014-02-13,0.02207759931409803,0.02207759931409803,0.027499118784850896,0.019001842303146447,0.012138635912175517,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-02-07,2014-02-20,0.056553727451170044,0.02207759931409803,0.027499118784850896,0.02010335175795332,0.010755169090712785,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-02-07,2014-02-20,0.056553727451170044,0.02207759931409803,0.027499118784850896,0.02010335175795332,0.010755169090712785,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-02-07,2014-02-20,0.056553727451170044,0.02207759931409803,0.027499118784850896,0.02010335175795332,0.010755169090712785,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-02-07,2014-02-20,0.056553727451170044,0.02207759931409803,0.027499118784850896,0.02010335175795332,0.010755169090712785,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-02-07,2014-03-06,0.08330825892522498,0.02207759931409803,0.05666027521056094,0.01984611310629048,0.01430584649465421,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-02-07,2014-03-06,0.08330825892522498,0.02207759931409803,0.05666027521056094,0.01984611310629048,0.01430584649465421,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-02-07,2014-03-06,0.08330825892522498,0.02207759931409803,0.05666027521056094,0.01984611310629048,0.01430584649465421,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-30,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-02-07,2014-03-06,0.08330825892522498,0.02207759931409803,0.05666027521056094,0.01984611310629048,0.01430584649465421,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
