fold_id,asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,cluster_type,metric_name,cluster_count,min_cluster_size,max_cluster_size,clustered_metric_mean,clustered_metric_std,bootstrap_or_cluster_se_rows,confidence_interval_low,confidence_interval_high,uncertainty_status
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.15120203459832127,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.12551399890241988,0.03160791343067097,0.0028384744190759078,0.11995058904103109,0.13107740876380866,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.12551399890241988,0.06558641727381029,0.005819853429719701,0.11410708618016926,0.1369209116246705,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.12551399890241988,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.12551399890241988,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.05484128601868508,0.016377984236694995,0.0014707864027106816,0.05195854466937214,0.05772402736799801,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.05484128601868508,0.11857643185217945,0.010521956866736765,0.03421825055988102,0.07546432147748913,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.05484128601868508,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.05484128601868508,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.054448818026373844,0.01765283986830294,0.0015852718180884215,0.05134168526292054,0.05755595078982715,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.05444881802637385,0.12026239312672958,0.01067156173789632,0.03353255702009707,0.07536507903265063,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.05444881802637384,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.05444881802637384,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.037037066452841445,0.015907652621519337,0.001428549376812499,0.034237109674288946,0.039837023231393945,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.03703706645284145,0.06511486552620095,0.005778009978442932,0.025712166895093307,0.0483619660105896,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.03703706645284145,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.03703706645284145,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.013993253767614894,0.009183370152487156,0.0008246909849305629,0.012376859437150991,0.015609648098078797,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.013993253767614896,0.07858451473104482,0.00697324806858991,0.00032568755317867286,0.027660819982051117,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.013993253767614896,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.013993253767614896,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.013980696933456995,0.009253471242763102,0.0008309862486762716,0.012351963886051504,0.015609429980862486,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.013980696933456995,0.07891262202854407,0.0070023628832122,0.00025606568236108233,0.02770532818455291,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.013980696933456995,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.013980696933456995,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.013411661558149107,0.00854224261664758,0.0007671160325744883,0.01190811413430311,0.014915208981995104,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.013411661558149105,0.032978190875629,0.0029263412342256483,0.007676032739066835,0.019147290377231375,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.013411661558149105,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.013411661558149105,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.0048695590210322244,0.006396305044039832,0.0005744051496450789,0.0037437249277278697,0.005995393114336579,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.0048695590210322244,0.036403172966173125,0.0032302592494934425,-0.0014617491079749224,0.011200867150039371,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.0048695590210322244,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.0048695590210322244,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.0048745467857896985,0.006403304618380755,0.0005750337299768591,0.003747480675035055,0.006001612896544342,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.004874546785789701,0.03643856253319345,0.0032333995657595326,-0.001462916363098983,0.011212009934678385,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.004874546785789699,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.004874546785789699,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2310946032204159,0.020205221674042723,0.0018144824706421909,0.2275382175779572,0.23465098886287458,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.23109460322041586,0.05031569494104132,0.004464795943172844,0.22234360317179708,0.23984560326903465,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.23109460322041586,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.23109460322041586,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.2105828940062826,0.014528180501060434,0.0013046691233962308,0.208025742524426,0.21314004548813922,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.21058289400628258,0.09676669693504815,0.008586655842001129,0.19375304855596037,0.22741273945660478,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.21058289400628258,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.21058289400628258,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.2090293588169435,0.01912674985362851,0.0017176328421257608,0.20566279844637703,0.21239591918751,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.20902935881694354,0.10103415775065148,0.00896533175534151,0.1914573085764742,0.22660140905741288,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.20902935881694348,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.20902935881694348,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.17705683384838217,0.03234542785577849,0.002904705169611177,0.17136361171594425,0.1827500559808201,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.1770568338483822,0.07008263945591595,0.006218828631826959,0.16486792973000136,0.18924573796676303,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.1770568338483822,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.1770568338483822,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.1147976509823807,0.020308287776841006,0.001823738079903095,0.11122312434577064,0.11837217761899077,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.11479765098238068,0.13940951392730366,0.01237059396579293,0.09055128680942653,0.13904401515533482,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.11479765098238069,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.11479765098238069,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.11413072573269839,0.02427776208679549,0.0021802073960665446,0.10985751923640796,0.11840393222898882,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.11413072573269842,0.14460299802949578,0.012831441158255855,0.08898110106251694,0.1392803504028799,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.1141307257326984,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.1141307257326984,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.07766831552096509,0.023384193086344453,0.0020999625309626587,0.07355238896027828,0.0817842420816519,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.07766831552096508,0.10412389186716425,0.009239501323406776,0.0595588929270878,0.09577773811484236,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.07766831552096508,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.07766831552096508,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.041371115663975964,0.014435132836171446,0.0012963131964185942,0.03883034179899552,0.04391188952895641,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.04137111566397596,0.13022752451726632,0.011555824158554284,0.018721700313209563,0.06402053101474235,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.04137111566397596,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.04137111566397596,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.04137108905707089,0.015090646869477482,0.0013551800943859542,0.03871493607207442,0.04402724204206736,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.04137108905707087,0.1332663461650441,0.011825475975565304,0.018193156144962874,0.06454902196917886,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.04137108905707089,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.04137108905707089,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.03764469178895662,0.017006378911130243,0.0015272179103576614,0.03465134468465561,0.040638038893257636,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.03764469178895663,0.08891801408794568,0.007890197860529231,0.022179903982319338,0.05310947959559392,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.03764469178895663,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.03764469178895663,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.02284870034449867,0.013925878393995736,0.0012505807974708717,0.02039756198145576,0.02529983870754158,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.022848700344498665,0.09873168388022271,0.008761020237672962,0.005677100678659661,0.04002030001033767,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.022848700344498672,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.022848700344498672,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.022831597689802138,0.014078244941316195,0.0012642637173460056,0.020353640803803967,0.025309554575800308,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.022831597689802138,0.09942865469244355,0.008822866396382682,0.00553877955289208,0.040124415826712195,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.02283159768980214,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.02283159768980214,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2573915388777912,0.013718911538619453,0.001231994625186177,0.2549768294124263,0.25980624834315613,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.2573915388777912,0.039982589802114596,0.0035478811324220717,0.25043769185824394,0.26434538589733847,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.25739153887779115,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.25739153887779115,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.25054036941074964,0.027417684230155923,0.002462180728515949,0.24571449518285837,0.2553662436386409,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.25054036941074964,0.040192057982221974,0.0035664684277354544,0.24355009129238814,0.25753064752911115,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.2505403694107497,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.2505403694107497,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.25212680989926545,0.003701985825216829,0.00033244814111845405,0.25147521154267327,0.2527784082558576,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.2521268098992654,0.01874429220504304,0.0016632869702542664,0.24886676743756703,0.25538685236096376,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.2521268098992655,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.2521268098992655,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.22416680082970744,0.028920751664221513,0.002597160168746929,0.21907636689896345,0.22925723476045143,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.22416680082970747,0.062355918691028744,0.0055331930351106276,0.21332174248089064,0.2350118591785243,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.22416680082970744,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.22416680082970744,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.20414710781821746,0.0207801415218194,0.0018661117970927496,0.20048952869591566,0.20780468694051926,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.20414710781821752,0.07999275075505112,0.007098208808859537,0.1902346185528528,0.21805959708358222,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.20414710781821752,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.20414710781821752,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.20174454758045415,0.02327464439512991,0.0020901247680765456,0.19764790303502414,0.20584119212588417,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.20174454758045418,0.08586554405518487,0.007619334945192439,0.186810651087877,0.21667844407303136,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.20174454758045415,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.20174454758045415,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.14766364107612387,0.03352825444184745,0.0030109261327292843,0.14176222585597448,0.15356505629627326,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.1476636410761239,0.1041388939961264,0.009240832547085742,0.12955160928383586,0.16577567286841194,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.14766364107612384,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.14766364107612384,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.0989916961022395,0.02130788113222666,0.001913504213152094,0.0952412278444614,0.1027421643600176,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.09899169610223948,0.14458758817913347,0.012830073755153045,0.07384475154213951,0.12413864066233946,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.0989916961022395,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.0989916961022395,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.09711065711783547,0.025175680586067554,0.0022608428576951383,0.09267940511675299,0.10154190911891794,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.09711065711783548,0.152133142183805,0.013499633401472654,0.07065137565094907,0.12356993858472189,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.09711065711783547,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.09711065711783547,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.0984270570427579,0.025596100942003652,0.0022985977201981918,0.09392180551116945,0.10293230857434636,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.09842705704275789,0.1388779577774762,0.012323425984825971,0.074273142112499,0.12258097197301679,pass
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.0984270570427579,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.0984270570427579,,,,,insufficient_clusters
fold_3,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.06683399255638915,0.017378736949471098,0.0015606566493268146,0.06377510552370859,0.06989287958906971,pass
