fold_id,asof_mode,model_variant,entity_id,trade_date,horizon,threshold_type,threshold_value,target_usage,calibration_method,calibration_protocol,row_role,raw_score,calibrated_score,event_label,future_mae,future_mdd,future_return
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:白酒Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.13942269532793825,0.13942269532793825,False,-0.028462197983879056,0.028462197983879056,-0.028462197983879056
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:种植业,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.04642665027919293,0.04642665027919293,False,-0.023147808412235182,0.023147808412235182,-0.023147808412235182
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:纺织制造,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.07536292480436912,0.07536292480436912,False,-0.013113403928612266,0.013113403928612266,-0.013113403928612266
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:综合Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.13502100155208996,0.13502100155208996,False,-0.01365017317129169,0.01365017317129169,-0.01365017317129169
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:股份制银行Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.6884649624521081,0.6884649624521081,False,-0.013430358769807027,0.013430358769807027,-0.013430358769807027
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:能源金属,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.47202706600713035,0.47202706600713035,False,-0.0093151010279231,0.0093151010279231,-0.0093151010279231
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:自动化设备,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2630198768839055,0.2630198768839055,False,0.0036689298788148417,0.0,0.0036689298788148417
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航天装备Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.23693021589886576,0.23693021589886576,False,-0.013368083082289539,0.013368083082289539,-0.013368083082289539
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航海装备Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.024713345135380097,0.024713345135380097,False,-0.007348733118119566,0.007348733118119566,-0.007348733118119566
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航空机场,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.34877262187111613,0.34877262187111613,False,-0.01485836992336298,0.01485836992336298,-0.01485836992336298
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航空装备Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.14675607941716656,0.14675607941716656,False,-0.014009144150331054,0.014009144150331054,-0.014009144150331054
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:航运港口,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.027655261582077078,0.027655261582077078,False,-0.015694188648528007,0.015694188648528007,-0.015694188648528007
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:装修建材,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1541718204701115,0.1541718204701115,False,-0.010733903879678874,0.010733903879678874,-0.010733903879678874
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:装修装饰Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.006247874601571625,0.006247874601571625,False,-0.013157909184898453,0.013157909184898453,-0.013157909184898453
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:计算机设备,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.31546617385372777,0.31546617385372777,False,0.0007714007926178379,0.0,0.0007714007926178379
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:证券Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.05140397592470009,0.05140397592470009,False,-0.009770901315172775,0.009770901315172775,-0.009770901315172775
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:调味发酵品Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.4847710574655959,0.4847710574655959,False,-0.007208545551476764,0.007208545551476764,-0.007208545551476764
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:贵金属,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.10427402545020986,0.10427402545020986,False,-0.01774190286702171,0.01774190286702171,-0.01774190286702171
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:贸易Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.03790800123408259,0.03790800123408259,False,-0.01245444108014615,0.01245444108014615,-0.01245444108014615
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:轨交设备Ⅱ,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.12296743241752177,0.12296743241752177,False,-0.026170374664531093,0.026170374664531093,-0.026170374664531093
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:软件开发,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.43544521014881676,0.43544521014881676,False,0.0029591931904850988,0.0,0.0029591931904850988
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通信服务,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.26870488755919353,0.26870488755919353,False,0.0104651513924785,0.0,0.0104651513924785
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通信设备,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2696897403852529,0.2696897403852529,False,-0.009809943194288073,0.009809943194288073,-0.009809943194288073
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:通用设备,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2944726881357918,0.2944726881357918,False,-0.008712030993751174,0.008712030993751174,-0.008712030993751174
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:造纸,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.4319066536353691,0.4319066536353691,False,-0.016631876429468395,0.016631876429468395,-0.016631876429468395
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:酒店餐饮,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.45333432213871394,0.45333432213871394,False,0.0012805945751419578,0.0,0.0012805945751419578
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:金属新材料,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.23223428950976385,0.23223428950976385,False,-0.015427731183344506,0.015427731183344506,-0.015427731183344506
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:铁路公路,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.21689627357507618,0.21689627357507618,False,-0.01468628986830578,0.01468628986830578,-0.01468628986830578
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:非白酒,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.21642622897851183,0.21642622897851183,False,-0.020490327629285265,0.020490327629285265,-0.020490327629285265
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:风电设备,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.35677693769359686,0.35677693769359686,False,-0.006295875549148344,0.006295875549148344,-0.006295875549148344
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:食品加工,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.3565240340393388,0.3565240340393388,False,-0.014302235424578091,0.014302235424578091,-0.014302235424578091
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饮料乳品,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.11225589533144432,0.11225589533144432,False,-0.01798110073022896,0.01798110073022896,-0.01798110073022896
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饰品,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2429459312330251,0.2429459312330251,False,0.009973289318256029,0.0,0.009973289318256029
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:饲料,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.033304794000003086,0.033304794000003086,False,-0.02570518537322708,0.02570518537322708,-0.02570518537322708
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:黑色家电,2014-01-16,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.33500352474230083,0.33500352474230083,False,-0.009723874377306818,0.009723874377306818,-0.009723874377306818
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:IT服务Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.22505323001941313,0.22505323001941313,False,-0.0028209344749632326,0.0028209344749632326,-0.0028209344749632326
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:一般零售,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.09441034031792801,0.09441034031792801,False,-0.0055255094372999025,0.0055255094372999025,-0.0055255094372999025
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业工程,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.06414104624684129,0.06414104624684129,False,-0.004147936926920948,0.004147936926920948,-0.004147936926920948
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业服务,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.38544905741756114,0.38544905741756114,False,-0.014712968623324274,0.014712968623324274,-0.014712968623324274
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专业连锁Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.08533052573635887,0.08533052573635887,False,-0.014731420340367007,0.014731420340367007,-0.014731420340367007
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:专用设备,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.27425755675811136,0.27425755675811136,False,-0.005014513696697254,0.005014513696697254,-0.005014513696697254
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:个护用品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.027264774647135566,0.027264774647135566,False,-0.002044989775051076,0.002044989775051076,-0.002044989775051076
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:中药Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.5031506800583551,0.5031506800583551,False,-0.01129215935585104,0.01129215935585104,-0.01129215935585104
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:乘用车,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.03376157755996509,0.03376157755996509,False,-0.01668759060075975,0.01668759060075975,-0.01668759060075975
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:互联网电商,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.23026575646054148,0.23026575646054148,False,-0.016925953233485558,0.016925953233485558,-0.016925953233485558
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:休闲食品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1363529228652134,0.1363529228652134,False,-0.023296217883843062,0.023296217883843062,-0.023296217883843062
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:保险Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.5303868837766901,0.5303868837766901,False,-0.009039989898739997,0.009039989898739997,-0.009039989898739997
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:元件,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.4227266277301472,0.4227266277301472,False,-0.0036290130234247764,0.0036290130234247764,-0.0036290130234247764
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:光伏设备,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2040076155594625,0.2040076155594625,False,-0.01314716348322531,0.01314716348322531,-0.01314716348322531
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:光学光电子,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2861095558216431,0.2861095558216431,False,-0.01065374216759929,0.01065374216759929,-0.01065374216759929
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:其他电子Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.14650671178725408,0.14650671178725408,False,-0.011586162481308837,0.011586162481308837,-0.011586162481308837
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:其他电源设备Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.31005931383817326,0.31005931383817326,False,-0.007273807394047149,0.007273807394047149,-0.007273807394047149
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:养殖业,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1600611715958142,0.1600611715958142,False,-0.006281101804345046,0.006281101804345046,-0.006281101804345046
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:军工电子Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.13414426159664727,0.13414426159664727,False,-0.013783657258188975,0.013783657258188975,-0.013783657258188975
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:农产品加工,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1378020902716126,0.1378020902716126,False,0.006622287240845903,0.0,0.006622287240845903
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:农化制品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.05449532641976574,0.05449532641976574,False,-0.009076825605854544,0.009076825605854544,-0.009076825605854544
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:冶钢原料,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.03849826228228677,0.03849826228228677,False,-0.004391681083851906,0.004391681083851906,-0.004391681083851906
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:出版,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.3121107478004087,0.3121107478004087,False,0.00025636382234583976,0.0,0.00025636382234583976
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:动物保健Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.16655821856130337,0.16655821856130337,False,-0.007019218820462081,0.007019218820462081,-0.007019218820462081
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:包装印刷,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.49043378838234786,0.49043378838234786,False,0.012801039129164415,0.0,0.012801039129164415
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化妆品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.0556592172158612,0.0556592172158612,False,-0.0028613918666907656,0.0028613918666907656,-0.0028613918666907656
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学制品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1660426207898683,0.1660426207898683,False,-0.004443689165827713,0.004443689165827713,-0.004443689165827713
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学制药,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.34359380164245185,0.34359380164245185,False,-0.004165558778350897,0.004165558778350897,-0.004165558778350897
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学原料,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2824281054091687,0.2824281054091687,False,-0.0075249659684948345,0.0075249659684948345,-0.0075249659684948345
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:化学纤维,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1403139082103014,0.1403139082103014,False,-0.0021012998281315642,0.0021012998281315642,-0.0021012998281315642
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医疗器械,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.31813473961114824,0.31813473961114824,False,-0.019699958746588475,0.019699958746588475,-0.019699958746588475
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医疗服务,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.5118903780781741,0.5118903780781741,False,-0.012902191871956847,0.012902191871956847,-0.012902191871956847
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:医药商业,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2809082354273386,0.2809082354273386,False,0.002015280688582033,0.0,0.002015280688582033
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:半导体,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.0670789010032434,0.0670789010032434,False,-0.001472639945346299,0.001472639945346299,-0.001472639945346299
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:厨卫电器,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.03513182730729367,0.03513182730729367,False,-0.007317524178560797,0.007317524178560797,-0.007317524178560797
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:商用车,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.08549182203974834,0.08549182203974834,False,-0.005115192310218286,0.005115192310218286,-0.005115192310218286
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:国有大型银行Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.7612523780905686,0.7612523780905686,False,-0.0029196794340847765,0.0029196794340847765,-0.0029196794340847765
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:地面兵装Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.045450228405043515,0.045450228405043515,False,-0.0031728966146338244,0.0031728966146338244,-0.0031728966146338244
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:城商行Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.783357590402298,0.783357590402298,False,-0.0010787326669293718,0.0010787326669293718,-0.0010787326669293718
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:基础建设,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.05381728606730076,0.05381728606730076,False,-0.0033429258714990917,0.0033429258714990917,-0.0033429258714990917
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:塑料,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.21315170734910682,0.21315170734910682,False,-0.016614299518935005,0.016614299518935005,-0.016614299518935005
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:多元金融,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.25676677302177875,0.25676677302177875,False,-0.0024744942643921686,0.0024744942643921686,-0.0024744942643921686
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:家居用品,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.08044695198407067,0.08044695198407067,False,-0.011477311709322202,0.011477311709322202,-0.011477311709322202
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:家电零部件Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.21151794379005878,0.21151794379005878,False,-0.011000122752898855,0.011000122752898855,-0.011000122752898855
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:小家电,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.13489105094099457,0.13489105094099457,False,-0.020459236680647752,0.020459236680647752,-0.020459236680647752
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:小金属,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.19332865604460173,0.19332865604460173,False,-0.013340470371025481,0.013340470371025481,-0.013340470371025481
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工业金属,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.16915916070902562,0.16915916070902562,False,-0.010317570597915826,0.010317570597915826,-0.010317570597915826
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工程咨询服务Ⅱ,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.025386694009949442,0.025386694009949442,False,-0.01333635091124119,0.01333635091124119,-0.01333635091124119
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:工程机械,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.1532667691161625,0.1532667691161625,False,-0.003423756548365242,0.003423756548365242,-0.003423756548365242
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:广告营销,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.5167784156719154,0.5167784156719154,False,0.012554042785195119,0.0,0.012554042785195119
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:影视院线,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2565590935591283,0.2565590935591283,False,-0.013913215017283265,0.013913215017283265,-0.013913215017283265
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:房地产开发,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.04319180994319066,0.04319180994319066,False,-0.003953782253796723,0.003953782253796723,-0.003953782253796723
fold_1,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,industry:房地产服务,2014-01-17,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,evaluation,0.2535686377054004,0.2535686377054004,False,-0.002213451674960787,0.002213451674960787,-0.002213451674960787
