slice_id,entity_id,decision_trade_date,apply_trade_date,realized_open_to_open_return,baseline_score,model_score,baseline_bucket,model_bucket,arm_no_downshift_exposure,arm_baseline_driven_exposure,arm_model_driven_exposure
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-08-09,2016-08-10,0.0033977771092772446,0.01637561893371516,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-08-09,2016-08-10,-0.010437142132297628,0.018338094495590863,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-08-09,2016-08-10,-0.0013554196870093627,0.018835822707137857,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化妆品,2016-08-09,2016-08-10,-0.004851474838356018,0.014052451027799538,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制品,2016-08-09,2016-08-10,-0.0053413665578403435,0.018108635168882243,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制药,2016-08-09,2016-08-10,-0.004248428855489594,0.013795404463415439,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学原料,2016-08-09,2016-08-10,-0.0032939636752201684,0.01635360048660344,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学纤维,2016-08-09,2016-08-10,-0.004696589390745243,0.015557747886310798,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗器械,2016-08-09,2016-08-10,-0.00208836253854916,0.018240454395311242,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗服务,2016-08-09,2016-08-10,0.002750095359114413,0.014587409291898456,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医药商业,2016-08-09,2016-08-10,-0.00922318035311298,0.01534721449871421,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:半导体,2016-08-09,2016-08-10,-0.012463053855729211,0.022168421336522505,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:厨卫电器,2016-08-09,2016-08-10,-0.002768711275561775,0.015800170955132378,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:商用车,2016-08-09,2016-08-10,-0.0013829230530675307,0.015873640271096293,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:国有大型银行Ⅱ,2016-08-09,2016-08-10,0.000705208682147962,0.005874101881489305,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:地面兵装Ⅱ,2016-08-09,2016-08-10,0.01390235363093173,0.018847666821300284,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:城商行Ⅱ,2016-08-09,2016-08-10,0.010535830278819214,0.012138671402199016,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:基础建设,2016-08-09,2016-08-10,-0.0072217962023091165,0.014947666335547996,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:塑料,2016-08-09,2016-08-10,-0.01659115767025332,0.020469605524965056,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:多元金融,2016-08-09,2016-08-10,0.008953645105340025,0.016820091651246684,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-08-09,2016-08-10,-0.0063670527443610014,0.016334619899222046,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-08-09,2016-08-10,-0.0035170385034322127,0.01784502909635405,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-08-09,2016-08-10,-0.008236930459927017,0.01838575250733745,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-08-09,2016-08-10,0.0064588560433345155,0.021425822313382383,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-08-09,2016-08-10,0.012072837808021708,0.01838862914955966,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-08-09,2016-08-10,0.011921349647169732,0.02070990151685449,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-08-09,2016-08-10,-0.009183800098152006,0.01284359315999242,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-08-09,2016-08-10,-0.00033948966413532844,0.02022948626406202,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-08-09,2016-08-10,0.007693972645951286,0.01911247027206518,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-08-09,2016-08-10,-0.01115010509922898,0.012651985509897028,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-08-09,2016-08-10,-0.006940670901143253,0.01754854743593505,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-08-09,2016-08-10,-0.0019490723731909743,0.013761115301712642,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-08-09,2016-08-10,-0.005181795198668904,0.018299220258206853,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-08-09,2016-08-10,-0.010590613893347367,0.02015844284968577,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-08-09,2016-08-10,-0.00917364040530022,0.02315969175793339,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-08-09,2016-08-10,0.005997599017130817,0.01513536233402975,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:旅游及景区,2016-08-09,2016-08-10,0.00016743635542315616,0.014239423987777606,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:普钢,2016-08-09,2016-08-10,0.012939745461378216,0.013455337411446557,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:服装家纺,2016-08-09,2016-08-10,-0.004870375206662225,0.015143698836783714,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:橡胶,2016-08-09,2016-08-10,-0.005689181397544374,0.024498010956277492,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:水泥,2016-08-09,2016-08-10,0.002357371065043301,0.015362191624983961,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车服务,2016-08-09,2016-08-10,-0.014429757745582639,0.018267064659871463,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车零部件,2016-08-09,2016-08-10,-0.0028004579360596527,0.017095569139739048,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:油服工程,2016-08-09,2016-08-10,-0.005728196773045369,0.017341279072602623,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:消费电子,2016-08-09,2016-08-10,-0.00902084021552474,0.02007459992788454,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:渔业,2016-08-09,2016-08-10,-0.004687711768322167,0.017648026149601617,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:游戏Ⅱ,2016-08-09,2016-08-10,-0.00022394707102868505,0.02071280398787315,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:炼化及贸易,2016-08-09,2016-08-10,-0.0038868849282506224,0.014895227228765897,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:焦炭Ⅱ,2016-08-09,2016-08-10,0.00578030797290463,0.017726630078737322,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:煤炭开采,2016-08-09,2016-08-10,0.006164242274297571,0.018751760555520657,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:照明设备Ⅱ,2016-08-09,2016-08-10,-0.008939189463330166,0.020858896049938652,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:燃气Ⅱ,2016-08-09,2016-08-10,-0.001493693382316419,0.013959246570657429,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:物流,2016-08-09,2016-08-10,-0.004543310591848759,0.017986951365463504,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:特钢Ⅱ,2016-08-09,2016-08-10,-0.0003387590492118786,0.01716818179930427,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环保设备Ⅱ,2016-08-09,2016-08-10,-0.011921790809567456,0.015516957145135766,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环境治理,2016-08-09,2016-08-10,-0.0028945356749807694,0.015734931246603853,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:玻璃玻纤,2016-08-09,2016-08-10,0.005127257316857037,0.016095253292000216,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:生物制品,2016-08-09,2016-08-10,-0.03113701791167134,0.017631571593069374,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电力,2016-08-09,2016-08-10,-0.005451819434434069,0.011109829480852767,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电子化学品Ⅱ,2016-08-09,2016-08-10,-0.006555356092184161,0.022550467122739296,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电机Ⅱ,2016-08-09,2016-08-10,0.0011008012538478162,0.020306333041964747,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电池,2016-08-09,2016-08-10,-0.005584528943903044,2.4376096533306897,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电网设备,2016-08-09,2016-08-10,-0.0041957713372499095,0.026838544085285795,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电视广播Ⅱ,2016-08-09,2016-08-10,-0.007344281755496507,0.01491104941550677,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白色家电,2016-08-09,2016-08-10,-0.009176550837894593,0.017505312820879526,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白酒Ⅱ,2016-08-09,2016-08-10,-0.004655598115825721,0.02206970717808603,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:种植业,2016-08-09,2016-08-10,-0.006143500897834553,0.016785879456234214,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:纺织制造,2016-08-09,2016-08-10,-0.008805575034463664,0.014816024451311822,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:综合Ⅱ,2016-08-09,2016-08-10,-0.007779034413411878,0.015678488893782674,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:股份制银行Ⅱ,2016-08-09,2016-08-10,0.0011141427455063635,0.006764124888794362,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:能源金属,2016-08-09,2016-08-10,0.001271898714521491,0.02212265829898329,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:自动化设备,2016-08-09,2016-08-10,-0.006915434095416173,0.021195052116417777,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航天装备Ⅱ,2016-08-09,2016-08-10,-0.004740168268177469,0.02070148666352574,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航海装备Ⅱ,2016-08-09,2016-08-10,-0.002930778240890164,0.019657822990024075,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空机场,2016-08-09,2016-08-10,-0.0031605777799250667,0.01534541404689226,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空装备Ⅱ,2016-08-09,2016-08-10,-0.008727542122693221,0.018411093230796365,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航运港口,2016-08-09,2016-08-10,-0.005407913802651043,0.012082791945472513,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修建材,2016-08-09,2016-08-10,-0.0021579076051755353,0.016735610665550536,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修装饰Ⅱ,2016-08-09,2016-08-10,-0.010056525053252163,0.01820955368703451,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:计算机设备,2016-08-09,2016-08-10,-0.004880947310999972,0.018840371128921236,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:证券Ⅱ,2016-08-09,2016-08-10,-0.004015719777837323,0.017753648471477892,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:调味发酵品Ⅱ,2016-08-09,2016-08-10,-0.006071695329684101,0.015115704643623398,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贵金属,2016-08-09,2016-08-10,0.012652145144983917,0.02706812632639718,0.2783018867924528,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贸易Ⅱ,2016-08-09,2016-08-10,-0.0031293412495991824,0.019672010042065566,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:轨交设备Ⅱ,2016-08-09,2016-08-10,-0.006774264529194274,0.016506069910173844,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:软件开发,2016-08-09,2016-08-10,-0.005907232437485366,0.022410408334433342,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信服务,2016-08-09,2016-08-10,0.0034243072049833234,0.02065680525448607,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信设备,2016-08-09,2016-08-10,-0.0065355343719410985,0.01955375323712027,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通用设备,2016-08-09,2016-08-10,-0.0034375660654425433,0.017384300440423935,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:造纸,2016-08-09,2016-08-10,-0.005614003938877787,0.014609089280234628,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:酒店餐饮,2016-08-09,2016-08-10,-0.011418079213615928,0.014186437266893611,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:金属新材料,2016-08-09,2016-08-10,-0.003893830299513845,0.02742483916897525,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:铁路公路,2016-08-09,2016-08-10,-0.004319061099232191,0.011005567673611143,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非白酒,2016-08-09,2016-08-10,-0.0036923347223389857,0.01370196833958177,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非金属材料Ⅱ,2016-08-09,2016-08-10,0.01013670915430609,0.014312181034635132,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:风电设备,2016-08-09,2016-08-10,-0.005436410196814623,0.01636289982226348,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:食品加工,2016-08-09,2016-08-10,-0.014709621042818255,0.01579614241246531,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饮料乳品,2016-08-09,2016-08-10,-0.008800304068934839,0.014834706130180706,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饰品,2016-08-09,2016-08-10,0.003326583205602862,0.014527078093750295,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饲料,2016-08-09,2016-08-10,-0.01623901698442376,0.02029069208067689,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:黑色家电,2016-08-09,2016-08-10,-0.008571497691156615,0.01866118930766366,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:IT服务Ⅱ,2016-08-10,2016-08-11,-0.020196170737332153,0.020966211394136288,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:一般零售,2016-08-10,2016-08-11,-0.012484734374141992,0.01360298735730402,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业工程,2016-08-10,2016-08-11,-0.017927390476610072,0.014798893266814914,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业服务,2016-08-10,2016-08-11,-0.016837321126249694,0.017877800282600838,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业连锁Ⅱ,2016-08-10,2016-08-11,-0.039930024996026936,0.02639470660422644,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专用设备,2016-08-10,2016-08-11,-0.014450777706619067,0.016918488326109867,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:个护用品,2016-08-10,2016-08-11,-0.015080463233205554,0.02064028182167664,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:中药Ⅱ,2016-08-10,2016-08-11,-0.012137620005960525,0.013581514716729826,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:乘用车,2016-08-10,2016-08-11,-0.004727658877103691,0.013640637036047702,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:互联网电商,2016-08-10,2016-08-11,-0.020271683322691025,0.0198162424125511,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:休闲食品,2016-08-10,2016-08-11,-0.009831272996722928,0.021146919303088606,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:保险Ⅱ,2016-08-10,2016-08-11,0.0025141650020705786,0.008526699690920382,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:元件,2016-08-10,2016-08-11,-0.019006914412544984,0.019466915713513364,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光伏设备,2016-08-10,2016-08-11,-0.019204484137889666,0.019685484231641025,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光学光电子,2016-08-10,2016-08-11,-0.012600143131965558,0.019799600051167456,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电子Ⅱ,2016-08-10,2016-08-11,-0.01806370745939745,0.020963316926204206,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电源设备Ⅱ,2016-08-10,2016-08-11,-0.02055489804624311,0.018947191973364533,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:养殖业,2016-08-10,2016-08-11,-0.012270688160476273,0.016391954739304996,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:军工电子Ⅱ,2016-08-10,2016-08-11,-0.022704569157023125,0.019879976985952164,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农产品加工,2016-08-10,2016-08-11,-0.011767549078453676,0.014928763214427715,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农化制品,2016-08-10,2016-08-11,-0.012272820924611572,0.016028511157566015,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:冶钢原料,2016-08-10,2016-08-11,-0.013008467945130442,0.01806856850461379,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-08-10,2016-08-11,-0.00266701014049453,0.01625154674860466,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-08-10,2016-08-11,-0.018916266189321296,0.018069454029293622,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-08-10,2016-08-11,-0.013391935809307198,0.018714372804078172,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化妆品,2016-08-10,2016-08-11,-0.017018562244215274,0.0138011551408357,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制品,2016-08-10,2016-08-11,-0.012175471902175383,0.018059730171449316,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制药,2016-08-10,2016-08-11,-0.009732149817643032,0.013735105398432803,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学原料,2016-08-10,2016-08-11,-0.008191777689946833,0.016055812238987156,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学纤维,2016-08-10,2016-08-11,-0.010381036754349426,0.015302552586151076,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗器械,2016-08-10,2016-08-11,-0.00963935053216991,0.018114243311966077,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗服务,2016-08-10,2016-08-11,-0.017723653873823797,0.014440161313716674,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医药商业,2016-08-10,2016-08-11,-0.01848948927140459,0.015197769843432659,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:半导体,2016-08-10,2016-08-11,-0.024392940183058598,0.022050442283370997,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:厨卫电器,2016-08-10,2016-08-11,-0.016454645009133184,0.015727895908528664,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:商用车,2016-08-10,2016-08-11,-0.003453338339620027,0.015805093492538176,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:国有大型银行Ⅱ,2016-08-10,2016-08-11,0.01189032974201587,0.005870672303757511,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:地面兵装Ⅱ,2016-08-10,2016-08-11,0.005651968698574983,0.018875616569471704,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:城商行Ⅱ,2016-08-10,2016-08-11,0.016585687019785134,0.012169854506003797,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:基础建设,2016-08-10,2016-08-11,-0.015687542352445738,0.014935729805795134,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:塑料,2016-08-10,2016-08-11,-0.017133541750742443,0.020321567744083568,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:多元金融,2016-08-10,2016-08-11,-0.010247357837229631,0.016757432318505065,0.25388838060384267,low,low,1.0,1.0,1.0
