slice_id,asof_mode,horizon,threshold_type,threshold_value,target_usage,calibration_method,baseline_name,arm,daily_return_count,entity_day_count,mean_exposure,max_drawdown,cvar_95,realized_volatility,total_return,missed_upside_cost,turnover,arm_pair,metric,delta,confidence_interval_low,confidence_interval_high,bootstrap_iterations,ci_status
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.0030608325187248425,-0.0016459615223193486,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.1452501712468908,-0.0765447980844137,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.03656178507813879,-0.08901605427203936,0.044170035733562575,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.0010125142978038223,-0.0008199939224354426,0.002861884830950627,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0008519673500817608,0.00019013665709296528,0.0015952391600303109,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.38676395897681304,0.0445884377433861,1.4842479463948135,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.012585609332852243,-0.057800087383979105,0.02981557619864893,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.0030088963662403684,-0.0046325460273833816,-0.0016290634490575843,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.001412249449162595,-0.0017120556782347486,-0.0011572839120291706,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.25415897599562265,-1.3164262953787522,0.11259670207662642,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.05550441337818864,0.07583959408029613,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.005409288963111595,-0.0026212779015048733,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.0029672321918000066,-0.0016531632666133029,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.29877410372292,-0.11940690531104543,300.0,pass
close_t:h5:fixed:0.1000:eligible:isotonic_calibration,close_t,5,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.04724033269110073,-0.10512546381073291,0.047398235210895104,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.0011673261237350047,-0.0007858705643063224,0.003189423649184544,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.001135511761517648,0.0004059942214787417,0.0020169820134265056,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.44479409934874914,0.026120239056276678,1.5167710394380753,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.0019070617198903017,-0.06546730442623983,0.038762895481965966,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.002854084540309186,-0.004401600089888843,-0.0016641236904901277,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0011287050377267079,-0.001414200108134815,-0.0008700469082353961,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.19612883562368655,-1.1892377790356403,0.13341418441478028,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.05677538751852101,0.06887689633839007,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.0054599833409826265,-0.0027561859225842212,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.00310653554804905,-0.0016629277194884213,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.12991832028976,-0.07927192914667806,300.0,pass
close_t:h5:fixed:0.1000:eligible:platt_logistic_calibration,close_t,5,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,max_drawdown,0.027653989917772237,-0.1257114321230676,0.030326624132080596,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,cvar_95,1.2199889544622922e-05,-0.001589865955109496,0.0015242437186564215,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0005978170794912144,-3.7904925040098396e-05,0.0015006275023988311,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,total_return,0.4419639983209429,0.08667624533773448,1.3098583163274602,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.024177935084088387,-0.08407012999675148,0.0160385755673362,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.004605534626256749,-0.006760891462074387,-0.0030107387464979665,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0018268424672014689,-0.0021948915301376643,-0.0014660822778286787,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,total_return,-0.20105488901657553,-1.562532106000808,0.19346110210881606,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.051831925001860624,-0.0638052879313522,0.06986065365416384,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004617734515801372,-0.006301622986613494,-0.003147181997714186,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0024246595466926833,-0.003438520739294509,-0.0017753844676726997,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6430188873375184,-2.354680692694246,-0.09176094469437544,300.0,pass
close_t:h10:fixed:0.0500:eligible:isotonic_calibration,close_t,10,fixed,0.05,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,max_drawdown,0.026692942930025998,-0.1019149256301525,0.029854605594027195,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,cvar_95,0.0004571714734010329,-0.0011369695049828735,0.002041050228074334,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0007906994319645047,0.0001370396421213588,0.001665451700083963,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,total_return,0.45106756538176995,0.08960030804369931,1.635956515400004,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.025138982071834626,-0.07929673718295825,0.013967448834735042,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.004160563042400339,-0.005750524618260228,-0.002541471511644545,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0016339601147281786,-0.0020083411586883,-0.0012771005232332527,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,total_return,-0.1919513219557485,-1.1530038102206641,0.117976737722339,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.051831925001860624,-0.059083744287233037,0.057746746699736784,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004617734515801372,-0.006577018660302907,-0.0029434206083230395,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0024246595466926833,-0.0032621376919026637,-0.0017016108841656089,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6430188873375184,-2.425888263301981,-0.07936617419610817,300.0,pass
close_t:h10:fixed:0.0500:eligible:platt_logistic_calibration,close_t,10,fixed,0.05,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,max_drawdown,0.041867719607149856,-0.09785236737914153,0.04581735416266924,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,cvar_95,0.001245959869840739,-0.0005815510710277339,0.00296400434330052,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0009610003029121676,0.0002944294097047167,0.0019093430201614268,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,total_return,0.4088537037779387,-0.0049473815679014835,1.6037399591513586,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.009964205394710768,-0.07480696838123478,0.037994064216918096,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.003371774645960633,-0.004705281777490419,-0.0020089992629527356,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0014636592437805157,-0.001835526400691639,-0.0011499300449657737,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,total_return,-0.23416518355957971,-1.2350973975584485,0.15587300535982498,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.051831925001860624,-0.06532802295875155,0.06404908256879344,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004617734515801372,-0.006199367072885722,-0.0031148106665654218,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0024246595466926833,-0.0032049754012253885,-0.0017605010797035233,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6430188873375184,-2.4381622594609653,-0.1025893539834547,300.0,pass
close_t:h10:fixed:0.0800:eligible:isotonic_calibration,close_t,10,fixed,0.08,eligible,isotonic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,max_drawdown,0.04145211695925177,-0.08960786729635573,0.0505817192531792,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,cvar_95,0.0016932157174905302,-0.0003888454516991051,0.0035667068177250997,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0011265113204387434,0.00037822684025061546,0.0019509573711287546,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,total_return,0.4150094160896476,0.01820004515221197,1.3384230451111347,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.010379808042608851,-0.06761807870741104,0.03018628992807067,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.002924518798310842,-0.004360699150064898,-0.0016894201819972557,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.00129814822625394,-0.0016125282050750294,-0.0010173245040980927,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,total_return,-0.22800947124787085,-1.1067115160428098,0.08306883045351923,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.051831925001860624,-0.061880879325216284,0.06734469114022693,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004617734515801372,-0.00662025952830021,-0.0030474115063394715,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0024246595466926833,-0.0032900610315269945,-0.0017325499602646689,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6430188873375184,-2.807759413531679,-0.08978010517853645,300.0,pass
close_t:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,max_drawdown,0.047206324940976985,-0.09618302971314781,0.06407613989496438,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,cvar_95,0.0017136230385301904,-0.0001076388363498627,0.0036115350200947418,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0011581585613851253,0.0004484227113382683,0.0021602744002635834,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,total_return,0.4021220953992932,0.0012838517950957504,1.5018990201638223,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.004625600060883639,-0.06254281134119491,0.040868963058264256,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.002904111477271182,-0.004366449724547369,-0.0015131400871027764,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.001266500985307558,-0.0015457861004426084,-0.0009937961819525543,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,total_return,-0.24089679193822522,-1.2493264176666738,0.10223690524035821,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.051831925001860624,-0.06072542565700276,0.0641411141710232,300.0,pass
