fold_id,horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
fold_2,10,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0012033135456903758,,0.0912262041022049,0.37203649613224266,0.33026277976612234,,,0.0004261209115532636,0.03357820973113863,insufficient_unique_scores
fold_2,10,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,732,732,0,0.0,1.0,,,0.0012033135456903758,,0.0912262041022049,0.37203649613224266,0.33026277976612234,,,0.0004261209115532636,0.03357820973113863,insufficient_unique_scores
fold_2,20,fixed,0.03,diagnostic_only,range_based_volatility,intraday_range_ratio_20,732,732,84,0.11475409836065574,1.0,0.5255364491475603,0.15740777339273584,0.10794306619899155,0.02819470802327548,0.09052108380663873,0.2801642417599176,0.25602738340037234,1.6486486486486487,1.1263362487852284,-0.006855248020392503,0.08450146805784503,non_monotonic
fold_2,20,fixed,0.05,eligible,range_based_volatility,intraday_range_ratio_20,732,732,40,0.0546448087431694,1.0,0.5524927745664739,0.10484019783656193,0.051954888022782884,0.041329725290270965,0.09052108380663873,0.2801642417599176,0.25602738340037234,2.2256756756756757,1.493877551020408,-0.006855248020392503,0.08450146805784503,non_monotonic
fold_2,20,fixed,0.08,eligible,range_based_volatility,intraday_range_ratio_20,732,732,10,0.01366120218579235,1.0,0.6371191135734072,0.06657218894011492,0.013806757503056061,0.05513743299761587,0.09052108380663873,0.2801642417599176,0.25602738340037234,2.967567567567568,1.9918367346938775,-0.006855248020392503,0.08450146805784503,non_monotonic
fold_2,20,fixed,0.1,eligible,range_based_volatility,intraday_range_ratio_20,732,732,2,0.00273224043715847,1.0,0.8917808219178082,0.062134502923976605,0.003688585523553311,0.07084342478392062,0.09052108380663873,0.2801642417599176,0.25602738340037234,4.9459459459459465,2.489795918367347,-0.006855248020392503,0.08450146805784503,non_monotonic
fold_2,1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,2,0.00273224043715847,1.0,0.39246575342465756,0.003273582506992118,0.007404774870760098,-0.019445415470846803,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,0.0,0.0,0.004854307420365564,0.0032172446642347113,non_monotonic
fold_2,1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,23,0.031420765027322405,1.0,0.6063960262463972,0.08144984598723522,0.031637515731911446,0.06429932972426565,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,2.1504112808460634,1.2990239574090505,-0.0033281416775177122,0.0128402786574888,non_monotonic
fold_2,3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,5,0.006830601092896175,1.0,0.6094910591471802,0.015048082492166692,0.010802376318165094,0.031240995671315032,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,1.9783783783783786,0.9959183673469387,-0.0033281416775177122,0.0128402786574888,non_monotonic
fold_2,3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,,,-0.0033281416775177122,0.0128402786574888,insufficient_unique_scores
fold_2,3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,,,-0.0033281416775177122,0.0128402786574888,insufficient_unique_scores
fold_2,5,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,38,0.05191256830601093,1.0,0.6215304110420142,0.1194068250311188,0.04894785634264783,0.09340077987899965,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,2.082503556187767,1.3104189044038668,-0.0072421697719099,0.01921361238774878,non_monotonic
fold_2,5,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,13,0.017759562841530054,1.0,0.6003530544559752,0.02772863046808129,0.020121176954944437,0.04591564814959614,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,1.521829521829522,0.7660910518053375,-0.0072421697719099,0.01921361238774878,non_monotonic
fold_2,5,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,,,-0.0072421697719099,0.01921361238774878,insufficient_unique_scores
fold_2,5,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,,,-0.0072421697719099,0.01921361238774878,insufficient_unique_scores
fold_2,10,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,43,0.05874316939890711,1.0,0.6351132413001654,0.15267259039474093,0.05463133059344303,0.11006158265781713,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,2.0703959773727214,1.3896535358329376,-0.00907419617088451,0.024198185899138323,non_monotonic
fold_2,10,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,16,0.02185792349726776,1.0,0.5846717877094972,0.030330902079182154,0.023665114023510608,0.042889327241846686,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,1.2364864864864866,0.6224489795918368,-0.00907419617088451,0.024198185899138323,non_monotonic
fold_2,10,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,,,-0.00907419617088451,0.024198185899138323,insufficient_unique_scores
fold_2,10,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,,,-0.00907419617088451,0.024198185899138323,insufficient_unique_scores
fold_2,20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_20,732,732,84,0.11475409836065574,1.0,0.6384112286890065,0.2975917047840396,0.10195170473775765,0.15282432001941906,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,2.944015444015444,1.7191448007774537,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,40,0.0546448087431694,1.0,0.5876445086705202,0.1830072728970316,0.05141202263537946,0.06900836785341667,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,3.214864864864865,1.6183673469387756,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,10,0.01366120218579235,1.0,0.6645429362880887,0.13191665502361874,0.016465249698219532,0.06616706091292611,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,2.967567567567568,1.493877551020408,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_20,732,732,2,0.00273224043715847,1.0,0.4794520547945205,0.004515473405683169,0.007389752910303563,-0.0037156844848751846,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,0.0,0.0,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,2,0.00273224043715847,1.0,0.39246575342465756,0.003273582506992118,0.007404774870760098,-0.019445415470846803,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,0.0,0.0,0.004854307420365564,0.0032172446642347113,non_monotonic
fold_2,1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.12499107658748797,0.10039230759463623,-0.12499107658748797,,,0.004854307420365564,0.0032172446642347113,insufficient_unique_scores
fold_2,3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,23,0.031420765027322405,1.0,0.6063960262463972,0.08144984598723522,0.031637515731911446,0.06429932972426565,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,2.1504112808460634,1.2990239574090505,-0.0033281416775177122,0.0128402786574888,non_monotonic
fold_2,3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,5,0.006830601092896175,1.0,0.6094910591471802,0.015048082492166692,0.010802376318165094,0.031240995671315032,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,1.9783783783783786,0.9959183673469387,-0.0033281416775177122,0.0128402786574888,non_monotonic
fold_2,3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,,,-0.0033281416775177122,0.0128402786574888,insufficient_unique_scores
fold_2,3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.14379401592156243,0.11916526959105982,-0.2235215407331408,,,-0.0033281416775177122,0.0128402786574888,insufficient_unique_scores
fold_2,5,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,38,0.05191256830601093,1.0,0.6215304110420142,0.1194068250311188,0.04894785634264783,0.09340077987899965,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,2.082503556187767,1.3104189044038668,-0.0072421697719099,0.01921361238774878,non_monotonic
fold_2,5,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,13,0.017759562841530054,1.0,0.6003530544559752,0.02772863046808129,0.020121176954944437,0.04591564814959614,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,1.521829521829522,0.7660910518053375,-0.0072421697719099,0.01921361238774878,non_monotonic
fold_2,5,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,,,-0.0072421697719099,0.01921361238774878,insufficient_unique_scores
fold_2,5,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.17523349499247723,0.12158024449832004,-0.27175855255542847,,,-0.0072421697719099,0.01921361238774878,insufficient_unique_scores
fold_2,10,fixed,0.03,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,43,0.05874316939890711,1.0,0.6351132413001654,0.15267259039474093,0.05463133059344303,0.11006158265781713,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,2.0703959773727214,1.3896535358329376,-0.00907419617088451,0.024198185899138323,non_monotonic
fold_2,10,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,16,0.02185792349726776,1.0,0.5846717877094972,0.030330902079182154,0.023665114023510608,0.042889327241846686,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,1.2364864864864866,0.6224489795918368,-0.00907419617088451,0.024198185899138323,non_monotonic
fold_2,10,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,,,-0.00907419617088451,0.024198185899138323,insufficient_unique_scores
fold_2,10,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,0,0.0,1.0,,,0.005004686170935042,,-0.1829287704297846,-0.10463261769200359,-0.2799714183987098,,,-0.00907419617088451,0.024198185899138323,insufficient_unique_scores
fold_2,20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_max_drawdown_60,732,732,84,0.11475409836065574,1.0,0.6384112286890065,0.2975917047840396,0.10195170473775765,0.15282432001941906,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,2.944015444015444,1.7191448007774537,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.05,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,40,0.0546448087431694,1.0,0.5876445086705202,0.1830072728970316,0.05141202263537946,0.06900836785341667,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,3.214864864864865,1.6183673469387756,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.08,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,10,0.01366120218579235,1.0,0.6645429362880887,0.13191665502361874,0.016465249698219532,0.06616706091292611,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,2.967567567567568,1.493877551020408,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,20,fixed,0.1,eligible,recent_drawdown,rolling_max_drawdown_60,732,732,2,0.00273224043715847,1.0,0.4794520547945205,0.004515473405683169,0.007389752910303563,-0.0037156844848751846,-0.20925427149059583,0.04211650814814397,-0.2818141161217454,0.0,0.0,-0.022079363702105736,0.07723839774606449,non_monotonic
fold_2,1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,2,0.00273224043715847,1.0,0.7547945205479452,0.008282461074147747,0.003763728355700953,0.04656485375722721,0.017678395395243275,0.02093527005798224,0.017678395395243275,0.0,2.489795918367347,0.01201791974272761,0.0018289461001389686,non_monotonic
fold_2,1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,23,0.031420765027322405,1.0,0.6422395290366101,0.047509768191745516,0.03048467887759272,0.08687585116260581,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,0.8601645123384254,1.515527950310559,0.00593873187661903,0.008814733511577407,non_monotonic
fold_2,3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,5,0.006830601092896175,1.0,0.6698762035763411,0.012979614586806548,0.007610969993193277,0.04898650842580911,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,0.0,1.9918367346938775,0.00593873187661903,0.008814733511577407,non_monotonic
fold_2,3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,,,0.00593873187661903,0.008814733511577407,insufficient_unique_scores
fold_2,3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,,,0.00593873187661903,0.008814733511577407,insufficient_unique_scores
fold_2,5,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,38,0.05191256830601093,1.0,0.6349726983163961,0.07529548703621934,0.04955672407624855,0.10483569896464817,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,0.7809388335704125,1.57250268528464,0.003011969333754047,0.01539448235159133,non_monotonic
fold_2,5,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,13,0.017759562841530054,1.0,0.515566491922542,0.021073188563217153,0.018126085677149836,0.0071981120578562775,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,0.0,1.532182103610675,0.003011969333754047,0.01539448235159133,non_monotonic
fold_2,5,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,,,0.003011969333754047,0.01539448235159133,insufficient_unique_scores
fold_2,5,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,,,0.003011969333754047,0.01539448235159133,insufficient_unique_scores
fold_2,10,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,43,0.05874316939890711,1.0,0.6378978634353799,0.0900692684495557,0.055808655854284385,0.1135254174228961,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,1.1502199874292898,1.7370669197911723,0.00036126340139192926,0.020917639740178164,non_monotonic
fold_2,10,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,16,0.02185792349726776,1.0,0.5223463687150838,0.024703451756942364,0.022026625913352447,0.011439714716940375,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,0.0,1.2448979591836735,0.00036126340139192926,0.020917639740178164,non_monotonic
fold_2,10,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,,,0.00036126340139192926,0.020917639740178164,insufficient_unique_scores
fold_2,10,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,,,0.00036126340139192926,0.020917639740178164,insufficient_unique_scores
fold_2,20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_20,732,732,84,0.11475409836065574,1.0,0.6025040417401528,0.21376888093675786,0.10791350105169592,0.11438257449078389,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,1.8841698841698842,1.7784256559766765,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,40,0.0546448087431694,1.0,0.596260838150289,0.10774069937990718,0.052031100443228194,0.07659923159520264,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,2.2256756756756757,1.8673469387755104,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,10,0.01366120218579235,1.0,0.5171052631578947,0.03599399329984001,0.014095352324863824,0.006951685085651695,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,2.967567567567568,1.493877551020408,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_20,732,732,2,0.00273224043715847,1.0,0.136986301369863,0.0023709378598968504,0.004003073181495011,-0.06634239917024308,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,0.0,0.0,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,1,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,2,0.00273224043715847,1.0,0.7547945205479452,0.008282461074147747,0.003763728355700953,0.04656485375722721,0.017678395395243275,0.02093527005798224,0.017678395395243275,0.0,2.489795918367347,0.01201791974272761,0.0018289461001389686,non_monotonic
fold_2,1,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,1,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,1,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,0.017678395395243275,0.02093527005798224,0.017678395395243275,,,0.01201791974272761,0.0018289461001389686,insufficient_unique_scores
fold_2,3,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,23,0.031420765027322405,1.0,0.6422395290366101,0.047509768191745516,0.03048467887759272,0.08687585116260581,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,0.8601645123384254,1.515527950310559,0.00593873187661903,0.008814733511577407,non_monotonic
fold_2,3,fixed,0.05,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,5,0.006830601092896175,1.0,0.6698762035763411,0.012979614586806548,0.007610969993193277,0.04898650842580911,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,0.0,1.9918367346938775,0.00593873187661903,0.008814733511577407,non_monotonic
fold_2,3,fixed,0.08,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,,,0.00593873187661903,0.008814733511577407,insufficient_unique_scores
fold_2,3,fixed,0.1,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.028620479487555934,0.07349868268899695,-0.12239276708932831,,,0.00593873187661903,0.008814733511577407,insufficient_unique_scores
fold_2,5,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,38,0.05191256830601093,1.0,0.6349726983163961,0.07529548703621934,0.04955672407624855,0.10483569896464817,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,0.7809388335704125,1.57250268528464,0.003011969333754047,0.01539448235159133,non_monotonic
fold_2,5,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,13,0.017759562841530054,1.0,0.515566491922542,0.021073188563217153,0.018126085677149836,0.0071981120578562775,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,0.0,1.532182103610675,0.003011969333754047,0.01539448235159133,non_monotonic
fold_2,5,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,,,0.003011969333754047,0.01539448235159133,insufficient_unique_scores
fold_2,5,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.07105373357630888,0.14278992898711915,-0.28944850693762153,,,0.003011969333754047,0.01539448235159133,insufficient_unique_scores
fold_2,10,fixed,0.03,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,43,0.05874316939890711,1.0,0.6378978634353799,0.0900692684495557,0.055808655854284385,0.1135254174228961,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,1.1502199874292898,1.7370669197911723,0.00036126340139192926,0.020917639740178164,non_monotonic
fold_2,10,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,16,0.02185792349726776,1.0,0.5223463687150838,0.024703451756942364,0.022026625913352447,0.011439714716940375,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,0.0,1.2448979591836735,0.00036126340139192926,0.020917639740178164,non_monotonic
fold_2,10,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,,,0.00036126340139192926,0.020917639740178164,insufficient_unique_scores
fold_2,10,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,0,0.0,1.0,,,0.0012708327443365411,,-0.09477816409904728,-0.1330034693145706,-0.33998911631795925,,,0.00036126340139192926,0.020917639740178164,insufficient_unique_scores
fold_2,20,fixed,0.03,diagnostic_only,recent_drawdown,rolling_distance_from_high_60,732,732,84,0.11475409836065574,1.0,0.6025040417401528,0.21376888093675786,0.10791350105169592,0.11438257449078389,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,1.8841698841698842,1.7784256559766765,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.05,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,40,0.0546448087431694,1.0,0.596260838150289,0.10774069937990718,0.052031100443228194,0.07659923159520264,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,2.2256756756756757,1.8673469387755104,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.08,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,10,0.01366120218579235,1.0,0.5171052631578947,0.03599399329984001,0.014095352324863824,0.006951685085651695,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,2.967567567567568,1.493877551020408,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,20,fixed,0.1,eligible,recent_drawdown,rolling_distance_from_high_60,732,732,2,0.00273224043715847,1.0,0.136986301369863,0.0023709378598968504,0.004003073181495011,-0.06634239917024308,-0.11950406480486259,-0.07098270343482395,-0.33596997026080294,0.0,0.0,-0.009746410890159042,0.07632524359186629,non_monotonic
fold_2,1,fixed,0.03,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,732,732,2,0.00273224043715847,1.0,0.7404109589041096,0.007944514501891552,0.0031518527498121296,0.04347210157195129,0.0381742160206256,0.02041662894845661,0.0381742160206256,0.0,2.489795918367347,0.010714596563318968,0.0019265666224314716,non_monotonic
fold_2,1,fixed,0.05,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,732,732,0,0.0,1.0,,,0.0005755831797299992,,0.0381742160206256,0.02041662894845661,0.0381742160206256,,,0.010714596563318968,0.0019265666224314716,insufficient_unique_scores
fold_2,1,fixed,0.08,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,732,732,0,0.0,1.0,,,0.0005755831797299992,,0.0381742160206256,0.02041662894845661,0.0381742160206256,,,0.010714596563318968,0.0019265666224314716,insufficient_unique_scores
fold_2,1,fixed,0.1,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,732,732,0,0.0,1.0,,,0.0005755831797299992,,0.0381742160206256,0.02041662894845661,0.0381742160206256,,,0.010714596563318968,0.0019265666224314716,insufficient_unique_scores
fold_2,3,fixed,0.03,diagnostic_only,continuous_target_proxy,continuous_proxy_vol_drawdown_combo,732,732,23,0.031420765027322405,1.0,0.6825289752866867,0.051561635815992,0.030328376032730708,0.11030591424174221,-0.02965436683994283,0.10129069022024893,-0.11202280126575931,0.8601645123384254,1.7320319432120674,0.004222968242681891,0.009449995980986385,non_monotonic
