fold_id,asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,bin_index,bin_low,bin_high,row_count,positive_event_count,mean_score,observed_event_rate,calibration_gap
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,0,0.0,0.1,353,22,0.031115663177627435,0.06232294617563739,0.031207282998009955
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,1,0.1,0.2,13,1,0.11614341604034219,0.07692307692307693,-0.03922033911726526
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,0,0.0,0.1,351,9,0.010444065268223597,0.02564102564102564,0.015196960372802043
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,1,0.1,0.2,10,0,0.13738009806018386,0.0,-0.13738009806018386
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,2,0.2,0.3,4,0,0.2572881161449304,0.0,-0.2572881161449304
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,3,0.3,0.4,1,0,0.307699564162051,0.0,-0.307699564162051
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,0,0.0,0.1,366,9,0.010998629397316363,0.02459016393442623,0.013591534537109866
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,0,0.0,0.1,366,9,0.009378513851409271,0.02459016393442623,0.015211650083016958
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,0,0.0,0.1,356,0,0.007624945125282486,0.0,-0.007624945125282486
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,1,0.1,0.2,6,0,0.14261254577597476,0.0,-0.14261254577597476
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,2,0.2,0.3,4,0,0.24606838715991813,0.0,-0.24606838715991813
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,5,0.5,0.6,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,5,0.5,0.6,366,23,0.5,0.06284153005464481,-0.4371584699453552
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,5,0.5,0.6,366,9,0.5,0.02459016393442623,-0.47540983606557374
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,5,0.5,0.6,366,0,0.5,0.0,-0.5
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,1,0.1,0.2,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,2,0.2,0.3,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,3,0.3,0.4,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,4,0.4,0.5,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,5,0.5,0.6,366,0,0.5,0.0,-0.5
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,6,0.6,0.7,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,7,0.7,0.8,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_2,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,0,0.0,0.1,5,1,0.085419957296004,0.2,0.11458004270399601
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,1,0.1,0.2,22,2,0.16541924417140014,0.09090909090909091,-0.07451015326230923
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,2,0.2,0.3,44,4,0.24684649631378963,0.09090909090909091,-0.15593740540469872
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,3,0.3,0.4,67,2,0.35523287081320876,0.029850746268656716,-0.32538212454455206
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,4,0.4,0.5,118,1,0.4501562475725917,0.00847457627118644,-0.4416816713014053
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,5,0.5,0.6,59,0,0.5489004910953799,0.0,-0.5489004910953799
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,6,0.6,0.7,32,1,0.6362810627291492,0.03125,-0.6050310627291492
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,7,0.7,0.8,17,0,0.744304861872208,0.0,-0.744304861872208
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,8,0.8,0.9,2,0,0.8283436639904234,0.0,-0.8283436639904234
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,0,0.0,0.1,366,11,0.005373889806063594,0.030054644808743168,0.024680755002679574
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,0,0.0,0.1,366,11,0.005479702269510024,0.030054644808743168,0.024574942539233143
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,0,0.0,0.1,10,7,0.07210735439162431,0.7,0.6278926456083757
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,1,0.1,0.2,57,10,0.15420398064017637,0.17543859649122806,0.021234615851051686
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,2,0.2,0.3,104,2,0.25510433928141746,0.019230769230769232,-0.23587357005064824
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,3,0.3,0.4,105,1,0.35059018622586174,0.009523809523809525,-0.3410663767020522
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,4,0.4,0.5,57,3,0.43263752687326046,0.05263157894736842,-0.38000594792589204
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,5,0.5,0.6,20,0,0.5430027101467708,0.0,-0.5430027101467708
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,6,0.6,0.7,12,0,0.639727525587188,0.0,-0.639727525587188
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,7,0.7,0.8,1,0,0.7249238134570237,0.0,-0.7249238134570237
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,0,0.0,0.1,366,23,0.005517560783469902,0.06284153005464481,0.057323969271174904
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,0,0.0,0.1,366,23,0.005257522140751847,0.06284153005464481,0.05758400791389296
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,1,0.1,0.2,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,2,0.2,0.3,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,3,0.3,0.4,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,4,0.4,0.5,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,5,0.5,0.6,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,6,0.6,0.7,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,7,0.7,0.8,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,8,0.8,0.9,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,0,0.0,0.1,5,2,0.0780902248118119,0.4,0.32190977518818814
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,1,0.1,0.2,27,1,0.15674070984695695,0.037037037037037035,-0.11970367280991992
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,2,0.2,0.3,48,0,0.25065628153652003,0.0,-0.25065628153652003
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,3,0.3,0.4,76,0,0.3506624904919517,0.0,-0.3506624904919517
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,4,0.4,0.5,104,0,0.4516193407083056,0.0,-0.4516193407083056
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,5,0.5,0.6,70,0,0.5471814585310764,0.0,-0.5471814585310764
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,6,0.6,0.7,19,0,0.6420522271442711,0.0,-0.6420522271442711
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,7,0.7,0.8,11,0,0.7343566760209534,0.0,-0.7343566760209534
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,8,0.8,0.9,6,0,0.8381583671274283,0.0,-0.8381583671274283
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,9,0.9,1.0,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,0,0.0,0.1,0,0,,,
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,1,0.1,0.2,13,7,0.16447852491949855,0.5384615384615384,0.3739830135420399
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,2,0.2,0.3,22,7,0.2541604767344237,0.3181818181818182,0.06402134144739446
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,3,0.3,0.4,45,3,0.35676818494062607,0.06666666666666667,-0.2901015182739594
fold_3,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,4,0.4,0.5,45,2,0.4481958523740252,0.044444444444444446,-0.40375140792958075
